product_id,sku_code,barcode,product_name_ko,product_name_en,brand_id,brand_name,category_l1,category_l2,category_l3,category_l4,retail_price_krw,cost_price_krw,global_price_usd,jp_price_jpy,weight_g,volume_ml,is_bundle,bundle_components,ingredient_ids,key_ingredient_1,key_ingredient_2,key_ingredient_3,skin_type_target,skin_concern_target,launch_date,discontinue_date,status,vegan_yn,cruelty_free,ewa_grade,origin_country,shelf_life_months,supplier_id,min_order_qty,tax_type,attr_01,attr_02,attr_03,attr_04,attr_05,attr_06,attr_07,attr_08,attr_09,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,quality_score_01,quality_score_02,quality_score_03,quality_score_04,quality_score_05,quality_score_06,quality_score_07,quality_score_08,quality_score_09,quality_score_10,quality_score_11,quality_score_12,quality_score_13,quality_score_14,quality_score_15,quality_score_16,quality_score_17,quality_score_18,quality_score_19,quality_score_20,pim_metric_01,pim_metric_02,pim_metric_03,pim_metric_04,pim_metric_05,pim_metric_06,pim_metric_07,pim_metric_08,pim_metric_09,pim_metric_10,pim_metric_11,pim_metric_12,pim_metric_13,pim_metric_14,pim_metric_15,pim_metric_16,pim_metric_17,pim_metric_18,pim_metric_19,pim_metric_20,pim_metric_21,pim_metric_22,pim_metric_23,pim_metric_24,pim_metric_25,pim_flag_01,pim_flag_02,pim_flag_03,pim_flag_04,pim_flag_05,pim_flag_06,pim_flag_07,pim_flag_08,pim_flag_09,pim_flag_10,pim_flag_11,pim_flag_12,pim_flag_13,pim_flag_14,pim_flag_15
PRD-01697,SKU00001697,8802670976881,스킨푸드 맥스 선크림 #02,Product_06jcdcgb,BR-102,네이처리퍼블릭,선케어,선크림,선크림_프리미엄,sub_655h6idy,22000.0,26283,77.38,1480,15,200,N,,ING-0236|ING-0420|ING-0463|ING-0277|ING-0433|ING-0088|ING-0055|ING-0046|ING-0211|ING-0029|ING-0431,마데카소사이드,호호바오일,아데노신,복합성|트러블성|지성,주름|피지|모공|보습,20/12/2021,,예약판매,Y,True,4,한국,18,SUP-048,24,면세,val_13,,,,val_7,,val_26,val_48,val_5,val_50,,,val_40,val_38,val_44,,val_16,,,val_12,val_44,val_34,val_9,val_32,val_15,val_22,,val_32,val_34,val_11,,val_12,,,val_4,val_40,,val_11,val_47,val_43,33.29,10.639999999999999,44.82,36.26,63.82,22.2,24.310000000000002,14.21,32.58,28.050000000000004,31.89,25.28,40.2,14.13,22.74,43.669999999999995,22.13,34.27,29.68,19.36,9.0,118.41,244.31,75.85,166.17,24.72,1063.15,526.87,130.09,68.55,201.67,395.2,884.19,407.17,173.86,333.26,562.18,499.74,27.86,327.22,822.25,34.08,556.96,98.17,179.29,yes,O,0,0,False,Y,0,O,N,True,O,False,Y,0,O
PRD-01698,SKU00001698,8808940828617,네이처리퍼블릭 더블 데오도란트 #02,Product_izbqtoqc,BR-070,조선미녀,바디케어,데오도란트,,sub_dnrb3dm4,52000.0,89971,92.09,3480,100,10,N,,ING-0339|ING-0341|ING-0338|ING-0015|ING-0323,PHA,트라넥삼산,호호바오일,중성,보습|주름|아토피|트러블,01-09-2025,,시즌한정,Y,False,1,한국,12,SUP-046,24,과세,,,val_6,,,,val_34,,,val_36,val_36,val_43,,val_48,val_4,val_17,val_5,val_6,val_45,val_43,val_43,,val_41,val_5,val_47,,val_30,val_41,val_39,val_16,val_50,,,,,val_39,val_24,val_46,,,39.79,6.660000000000001,9.81,25.869999999999997,29.93,59.830000000000005,37.01,60.47,50.18,32.04,43.32,24.84,38.81,23.849999999999998,47.349999999999994,49.04,55.00000000000001,7.9799999999999995,51.190000000000005,24.79,6.35,118.85,370.85,688.29,148.29,414.44,1638.45,363.5,223.67,146.48,79.64,381.23,382.32,502.25,243.02,311.9,906.35,20.5,100.77,76.55,409.57,54.25,131.99,1547.26,1745.85,no,O,0,0,False,Y,1,O,N,False,X,True,Y,0,X
PRD-01699,SKU00001699,8807744989038,더페이스샵 맥스 클렌징밤 리필,Product_q2ihw922,BR-076,투쿨포스쿨,클렌징,클렌징밤,클렌징밤_시즌한정,sub_acrpqnym,198000.0,95759,14.06,3480,150,250,N,,ING-0339|ING-0322|ING-0133|ING-0049|ING-0436|ING-0477|ING-0462|ING-0480|ING-0280|ING-0484|ING-0499|ING-0410|ING-0043|ING-0121|ING-0190,시어버터,나이아신아마이드,알로에,중성|트러블성|지성,홍조|미백|주름|모공,14/09/2023,,판매중,N,False,3,미국,6,SUP-027,12,과세,val_16,val_38,val_40,val_9,val_7,val_40,val_22,val_17,val_15,,val_35,,,val_45,val_22,val_20,val_45,,val_40,,val_14,,val_40,val_44,val_32,val_7,val_36,,val_47,val_49,,,val_16,val_12,val_39,val_10,val_11,,val_26,,16.59,77.88000000000001,20.93,17.54,33.040000000000006,22.57,10.2,4.73,40.739999999999995,20.07,21.15,29.78,43.41,14.48,37.03,28.01,28.12,52.96999999999999,46.46,7.79,18.8,17.26,447.33,249.38,101.11,118.14,1425.33,353.16,116.96,1190.46,1533.61,31.83,537.2,472.55,46.16,0.92,49.28,239.13,103.81,16.59,98.84,177.29,855.51,554.47,920.98,no,X,0,0,True,Y,0,O,N,False,O,True,Y,0,X
PRD-01700,SKU00001700,8804249197072,바비브라운 프로 바디미스트 50g,Product_qvrobb8w,BR-034,메디힐,향수,바디미스트,,sub_p795c4k9,12000.0,62123,109.58,9800,200,150,N,,ING-0360|ING-0385|ING-0315|ING-0293|ING-0263|ING-0305|ING-0259|ING-0454|ING-0400|ING-0300|ING-0230|ING-0462|ING-0076,카페인,펩타이드,세라마이드,지성,아토피|미백,20220601,,판매중,N,False,2,미국,36,SUP-045,1,과세,val_43,,val_32,val_34,val_40,,,val_47,val_32,val_5,val_27,val_45,,val_3,,,val_34,val_17,val_1,val_24,val_39,val_20,val_17,val_39,val_38,val_22,val_26,val_9,val_2,,,val_8,val_1,val_31,val_45,,,val_4,val_35,,22.73,25.069999999999997,22.53,32.41,21.88,25.91,29.509999999999998,9.44,37.19,9.21,40.67,77.92,54.790000000000006,19.57,32.99,30.630000000000003,6.1899999999999995,36.96,40.81,44.84,78.85,367.36,72.29,73.81,171.99,61.11,473.62,220.57,169.5,1021.83,994.71,143.87,567.07,76.32,771.49,985.47,363.3,474.43,6.95,479.78,240.27,1008.56,223.21,331.37,787.37,no,O,0,0,False,N,1,O,Y,False,O,True,Y,0,O
PRD-01701,SKU00001701,8809066784112,데이지크 슈퍼 립스틱 #02,Product_63qbvqch,BR-031,일리윤,메이크업,립스틱,립스틱_비건,sub_bt78kkd2,32000.0,33024,38.41,2980,30,50,N,,ING-0043|ING-0500|ING-0228|ING-0493,녹차추출물,바쿠치올,티트리오일,지성|건성|복합성,색소침착|주름|각질|아토피,16/03/2025,,판매중,N,True,3,태국,24,SUP-018,24,과세,val_31,val_31,val_50,,val_28,,,val_33,,val_46,val_11,val_19,val_26,val_26,,val_7,val_16,,,val_23,val_20,,val_41,val_5,val_14,val_41,val_40,,val_2,,val_24,,val_41,val_46,val_1,val_32,,val_17,val_34,val_38,5.67,21.45,24.69,1.43,57.11000000000001,8.04,32.58,30.18,36.64,18.27,65.36999999999999,8.15,26.35,34.82,40.67,28.88,16.68,21.81,20.03,55.16,14.69,6.76,51.84,244.82,24.67,12.71,319.02,68.97,84.89,410.41,959.66,106.03,427.38,95.71,346.63,14.01,414.57,941.7,33.75,25.99,99.41,102.22,1094.62,149.15,1821.02,no,X,1,0,True,Y,1,X,Y,False,O,True,Y,1,O
PRD-01702,SKU00001702,8805141467860,투쿨포스쿨 더블 바디오일 세트,Product_ny2n5tna,BR-107,아비브,바디케어,바디오일,바디오일_베이직,sub_sgr9w26w,52000.0,52630,104.35,9800,15,30,N,,ING-0375|ING-0429|ING-0276,아젤라인산,콜라겐,세라마이드,트러블성,다크서클|모공|아토피,24/08/2022,,일시품절,N,False,미검증,한국,6,SUP-055,12,면세,val_7,val_35,val_47,,val_45,val_38,val_1,val_41,,,val_7,val_7,val_32,val_19,val_1,val_23,,val_44,val_31,val_34,,val_37,,val_31,,,,val_50,,,val_4,val_48,val_30,,val_48,,,val_19,,val_9,38.98,22.869999999999997,37.09,27.46,48.75,46.77,42.480000000000004,13.020000000000001,6.35,58.03,30.769999999999996,34.88,31.569999999999997,24.85,40.1,10.639999999999999,13.850000000000001,61.1,23.5,63.080000000000005,16.76,142.06,119.19,195.47,37.6,100.38,405.86,190.65,84.92,1973.54,743.39,195.25,209.37,67.44,195.82,139.62,33.74,489.11,173.96,130.52,218.84,98.79,41.0,433.87,1050.27,no,X,1,1,False,N,0,O,N,False,X,False,N,0,O
PRD-01703,SKU00001703,8801779682905,에스쁘아 맥스 프라이머 #01,Product_623br3d7,BR-100,닥터자르트,메이크업,프라이머,프라이머_시즌한정,sub_c47p13vf,350000.0,33734,147.38,9800,150,30,N,,ING-0321|ING-0301|ING-0494|ING-0149|ING-0476|ING-0339|ING-0261|ING-0016|ING-0418|ING-0421|ING-0436,아젤라인산,호호바오일,알로에,중성,주름|트러블|피지|홍조,2023.07.01,,예약판매,해당없음,False,3,한국,30,SUP-020,48,과세,,val_43,,val_25,val_40,val_7,,,val_28,val_16,val_27,,val_42,val_14,val_24,val_49,val_44,val_35,val_38,val_49,val_13,val_15,val_15,val_23,,val_45,val_35,val_14,val_47,,,val_30,,val_8,,val_40,,val_23,val_16,,12.47,26.41,4.06,12.740000000000002,63.68000000000001,20.3,30.36,10.07,5.74,29.18,19.1,9.379999999999999,24.86,36.870000000000005,37.37,16.38,47.07,21.37,10.94,47.31,73.68,396.47,253.68,50.4,150.68,178.68,16.21,353.31,160.05,1040.13,367.04,201.43,375.58,9.85,421.18,63.8,194.96,2387.64,79.27,204.28,655.23,77.2,504.57,71.73,711.66,no,O,1,0,True,Y,0,O,Y,True,O,False,N,1,X
PRD-01704,SKU00001704,8804335418539,닥터자르트 센시티브 마스카라 #01,Product_1eezuh9w,BR-039,네이처리퍼블릭,메이크업,마스카라,마스카라_시즌한정,sub_j02lvrzn,15000.0,3515,105.21,3980,50,300,N,,ING-0497|ING-0280|ING-0476|ING-0205,달팽이뮤신,어성초,아르간오일,지성,탄력,2020-03-30,,판매중,N,False,1,한국,18,SUP-023,12,과세,val_13,,val_27,val_15,val_8,val_17,val_32,val_34,,,val_22,val_35,,,val_16,val_39,val_27,val_50,val_25,val_4,val_2,,val_35,val_25,val_7,val_20,,val_32,val_6,,,,,val_32,val_34,val_2,val_39,val_42,val_11,val_6,18.16,9.15,43.980000000000004,10.81,45.39,27.54,21.12,14.580000000000002,29.799999999999997,20.419999999999998,16.439999999999998,27.22,13.100000000000001,28.32,20.5,38.800000000000004,48.55,41.010000000000005,14.45,33.269999999999996,20.35,137.55,21.81,635.53,10.62,69.45,190.66,84.53,197.6,287.99,74.83,455.11,479.1,32.42,18.43,78.6,107.98,92.8,19.96,200.12,641.47,100.06,76.03,427.95,462.3,no,X,0,0,False,Y,1,X,Y,False,O,False,N,1,O
PRD-01705,SKU00001705,8806160049047,세타필 슈퍼 풋크림 #02,Product_l4b73166,BR-093,어반디케이,바디케어,풋크림,풋크림_오가닉,sub_d8h6muhj,9900.0,69727,133.06,1980,100,15,N,,ING-0156|ING-0274|ING-0071|ING-0083|ING-0389|ING-0062|ING-0232,히알루론산,히알루론산,PHA,지성,미백|모공,2023.07.05,,판매중,N,False,1,한국,6,SUP-057,6,면세,val_9,val_45,val_8,val_18,val_6,val_18,,,,,val_5,,val_18,val_1,,val_15,,val_28,val_9,,,val_20,val_23,val_50,,val_34,,val_4,val_45,,,,,,,val_17,val_3,,val_47,val_15,12.34,23.200000000000003,37.12,18.2,64.48,22.38,30.04,61.8,14.069999999999999,10.16,16.55,7.8,25.91,26.77,26.41,45.89,23.02,13.99,19.35,36.75,32.31,153.2,159.65,217.41,439.76,42.79,198.77,7258.88,31.22,1336.89,43.23,32.33,434.88,380.56,523.76,5.73,609.37,732.25,255.45,534.85,6.59,201.08,61.28,766.14,313.83,yes,O,0,1,False,N,1,X,Y,True,O,False,N,1,O
PRD-01706,SKU00001706,8802614740244,일리윤 슈퍼 네일폴리시 리필,Product_0u20e26p,BR-055,라네즈,네일,네일폴리시,,sub_2g9tdroj,52000.0,49216,142.49,2480,1000,50,N,,ING-0268|ING-0263|ING-0378|ING-0475|ING-0120|ING-0293|ING-0226|ING-0498,유칼립투스,히알루론산,세라마이드,건성,모공,03-13-2024,,시즌한정,N,False,4,프랑스,18,SUP-014,6,과세,val_30,val_20,val_36,val_41,val_5,val_20,,val_17,val_30,val_21,,val_11,,val_41,val_8,,val_30,val_8,val_9,val_22,,,val_9,,val_37,,val_38,val_41,val_12,,val_10,,,val_18,val_5,,,val_10,,val_4,39.09,14.069999999999999,8.49,36.49,38.06,36.6,10.33,42.43,26.91,7.93,43.36,48.33,41.870000000000005,19.220000000000002,24.169999999999998,8.04,10.84,24.22,17.810000000000002,17.630000000000003,9.56,5.43,64.56,197.32,262.91,58.02,306.54,324.68,344.72,708.25,32.61,400.31,467.06,214.71,9.5,1030.47,915.58,295.3,139.59,72.86,246.45,11.92,566.54,96.28,265.89,yes,O,1,1,False,N,0,X,Y,True,O,False,N,0,O
PRD-01707,SKU00001707,8803207690007,바비브라운 맥스 올인원 50ml,Product_src4dwc2,BR-065,스킨푸드,남성,올인원,올인원_오가닉,sub_01p5w11w,198000.0,74833,75.58,9800,30,500,N,,ING-0192|ING-0225|ING-0478|ING-0006|ING-0277|ING-0089|ING-0032|ING-0416|ING-0014|ING-0133|ING-0024,콜라겐,콜라겐,엘라스틴,민감성|건성|트러블성,색소침착|보습|탄력|홍조,20230715,,판매중,N,False,3,태국,30,SUP-045,48,과세,val_35,val_48,val_43,,,val_27,val_31,val_18,val_26,val_32,val_48,val_44,,val_41,val_21,,val_46,,val_48,val_28,val_9,val_24,val_5,val_19,val_12,val_33,,val_37,val_45,val_42,val_39,val_28,val_25,,,,,,,val_20,42.07,6.81,5.63,37.21,35.089999999999996,47.9,31.759999999999998,29.53,5.34,46.89,4.5,8.97,39.800000000000004,33.98,19.62,21.75,28.33,19.03,22.900000000000002,16.18,23.19,181.65,110.41,167.83,97.77,14.69,162.25,324.02,202.08,624.87,1091.18,595.43,1633.57,72.04,35.88,442.54,627.39,377.01,56.36,115.07,141.95,232.28,1112.23,1513.28,646.58,yes,X,1,1,True,Y,0,O,N,True,X,True,Y,0,X
PRD-01708,SKU00001708,8806464463687,세타필 더블 클렌징티슈 50g,Product_79igffen,BR-015,LG생건,클렌징,클렌징티슈,클렌징티슈_남성용,sub_gxqsrlxp,350000.0,61755,106.84,6980,15,20,N,,ING-0243|ING-0164|ING-0342|ING-0048|ING-0425|ING-0432|ING-0093|ING-0097|ING-0195,바쿠치올,아스코빌글루코사이드,라벤더,민감성,주름|모공,20210311,,예약판매,N,False,4,프랑스,6,SUP-041,1,면세,,val_43,val_48,val_21,val_20,,,val_47,,,,val_17,val_24,val_42,val_40,val_19,val_42,,val_3,val_39,val_24,,val_42,val_47,val_12,,val_6,val_35,val_19,val_48,,val_23,val_28,val_15,val_5,val_35,,val_21,,val_15,11.61,42.0,66.82000000000001,14.63,30.65,7.66,25.69,45.89,45.23,54.25,15.5,13.23,37.56,49.309999999999995,56.089999999999996,39.51,44.6,7.739999999999999,11.86,23.13,33.7,12.63,108.04,83.77,106.87,157.74,149.84,1865.4,247.34,620.24,336.97,53.35,184.16,144.66,12.32,106.35,1390.05,1132.44,81.52,265.1,583.26,411.95,319.54,1298.56,365.44,no,O,1,0,False,N,0,X,Y,False,X,False,Y,0,O
PRD-01709,SKU00001709,8804214067225,바비브라운 프로 컨디셔너 50ml,Product_1677snpf,BR-094,바닐라코,헤어케어,컨디셔너,컨디셔너_더마,sub_4cd0ppx8,198000.0,30856,128.54,2480,15,500,N,,ING-0044|ING-0154|ING-0305|ING-0207|ING-0047|ING-0392|ING-0332|ING-0343|ING-0479|ING-0081|ING-0262|ING-0457,나이아신아마이드,나이아신아마이드,호호바오일,복합성|트러블성|민감성,미백|주름|아토피|피지,2023.05.03,02-02-2025,판매중,해당없음,False,2,프랑스,6,SUP-039,100,과세,val_32,val_47,val_5,val_37,val_25,val_36,,val_6,val_1,val_3,val_47,val_34,val_18,val_24,val_41,val_27,val_9,val_23,val_32,val_44,,val_44,,val_27,val_15,val_49,,,,,val_15,val_16,,val_12,,val_40,,,val_14,,1.1400000000000001,44.89,40.61,25.88,3.08,13.719999999999999,29.360000000000003,28.299999999999997,28.29,12.46,26.740000000000002,13.94,53.190000000000005,12.559999999999999,17.23,33.18,14.030000000000001,18.990000000000002,13.63,60.34,17.49,14.24,294.22,577.17,284.46,73.41,1195.17,139.72,81.17,426.46,317.66,498.81,339.27,52.29,281.41,107.65,734.85,808.65,100.04,387.69,528.68,244.14,283.51,80.38,10.03,no,X,0,0,False,Y,1,X,N,True,O,False,Y,0,X
PRD-01710,SKU00001710,8801976165691,홀!카홀리카 울트라 염색 200ml,Product_c5a23jk3,BR-008,넘버즈,헤어케어,염색,염색_더마,sub_dy3pw3v7,45000.0,76870,56.71,1980,1000,300,N,,ING-0346|ING-0419|ING-0303|ING-0139|ING-0406|ING-0085|ING-0308|ING-0344|ING-0217|ING-0287,글루타치온,AHA,트라넥삼산,중성,다크서클,12-31-2021,,판매중,해당없음,False,미검증,일본,36,SUP-034,6,과세,val_22,val_10,val_27,,val_6,,val_28,,val_40,,val_37,,,val_34,val_28,val_48,val_1,val_9,,val_11,val_34,val_48,,,val_36,val_31,val_45,val_30,,val_5,val_27,val_42,,val_49,,val_30,,val_49,,val_5,41.24,31.169999999999998,13.020000000000001,7.960000000000001,24.79,54.08,30.97,16.57,30.15,14.530000000000001,38.83,8.5,9.58,48.07,35.28,68.32000000000001,44.06,53.53,20.77,6.16,77.15,57.55,83.37,143.17,84.42,10.22,118.61,77.6,167.65,4513.42,77.8,79.14,1875.19,210.27,273.69,260.42,672.61,441.42,31.19,245.84,227.66,56.21,70.35,1448.95,581.61,no,X,0,0,True,N,1,O,N,True,O,False,N,0,X
PRD-01711,SKU00001711,8809249265199,코스알엑스 맥스 클렌징오일 세트,Product_ol8z7fz4,BR-108,아모레퍼시픽,클렌징,클렌징오일,클렌징오일_프리미엄,sub_q82emyov,350000.0,27162,42.9,1480,75,200,Y,PRD-01181|PRD-01459,ING-0078|ING-0238|ING-0372|ING-0386|ING-0201|ING-0297|ING-0483|ING-0344|ING-0477|ING-0435|ING-0245,카밀러,카밀러,로즈힙오일,건성|민감성|중성,모공|트러블|홍조,2023-05-12,,판매중,N,False,미검증,한국,30,SUP-045,6,과세,val_24,,val_35,,val_41,val_1,,val_18,val_31,val_4,val_25,val_34,val_21,,,val_26,val_20,val_7,,val_21,val_30,,,val_22,,,val_30,val_15,val_19,val_35,val_32,val_26,,val_39,,,,,val_43,,58.540000000000006,22.88,20.82,26.83,41.57,28.48,43.74,56.21000000000001,31.19,60.919999999999995,33.410000000000004,30.159999999999997,47.89,4.9399999999999995,17.36,0.54,27.38,16.009999999999998,22.81,47.48,31.29,77.26,81.32,28.79,116.84,20.62,222.42,322.39,394.38,2138.03,260.2,52.87,915.77,678.0,382.04,89.5,159.9,782.77,148.81,150.68,2806.44,172.88,32.38,1019.89,874.23,no,X,0,0,False,Y,0,X,N,True,X,True,Y,1,O
PRD-01712,SKU00001712,8806500836382,조선미녀 울트라 네일리무버 #01,Product_x264jslq,BR-048,애경,네일,네일리무버,네일리무버_한방,sub_t6ldkvih,25000.0,9008,142.26,2980,500,10,N,,ING-0326|ING-0026|ING-0137|ING-0023|ING-0302|ING-0182|ING-0118|ING-0366|ING-0061|ING-0133|ING-0464|ING-0405|ING-0046,콜라겐,티트리오일,호호바오일,트러블성,보습|다크서클|탄력|모공,20231023,,판매중,해당없음,False,미검증,독일,12,SUP-032,12,과세,val_7,val_24,val_30,val_48,,val_6,val_29,val_48,,,val_4,val_24,val_1,val_47,val_14,val_50,val_45,,val_4,val_22,val_12,,val_38,,val_50,val_32,val_12,val_15,val_18,val_12,val_7,val_44,val_5,,val_46,val_25,val_19,,,val_9,43.3,8.85,11.55,35.839999999999996,3.81,45.18,40.550000000000004,21.740000000000002,19.07,7.75,11.4,7.07,11.63,14.96,41.44,23.51,55.92,43.04,8.43,34.63,79.47,49.07,774.25,133.46,59.47,188.62,141.61,1777.09,46.47,450.77,1511.0,67.26,866.0,21.46,19.08,368.28,1256.38,1374.84,160.18,220.12,164.5,11.71,202.95,896.21,935.18,yes,O,0,0,True,Y,1,O,Y,True,O,True,N,1,O
PRD-01713,SKU00001713,8804876224572,토리든 리뉴얼 샴푸 30g,Product_m4l9gfj1,BR-034,맥,헤어케어,샴푸,샴푸_시즌한정,sub_i15w3pbc,18000.0,10987,110.31,2480,30,500,N,,ING-0298|ING-0217|ING-0058|ING-0182|ING-0219|ING-0023|ING-0254|ING-0461|ING-0283|ING-0329|ING-0128|ING-0091|ING-0250|ING-0146|ING-0346,티타늄디옥사이드,글루타치온,세라마이드,건성,홍조|모공,14/06/2020,20260921,판매중,N,False,3,일본,6,SUP-045,12,과세,val_47,val_29,val_36,val_36,,,val_21,val_4,val_46,,val_10,val_24,val_39,val_44,val_34,val_14,,val_24,,,,val_22,val_5,,val_38,,val_15,,val_4,val_35,val_17,val_35,val_29,val_24,,val_8,val_30,,,val_7,50.55,51.1,37.19,21.75,39.410000000000004,16.31,46.660000000000004,16.97,32.800000000000004,12.989999999999998,22.18,21.55,34.42,40.050000000000004,27.400000000000002,23.169999999999998,14.430000000000001,26.179999999999996,15.120000000000001,55.82,8.09,36.29,309.76,530.12,1653.02,194.88,203.36,403.47,239.14,326.73,1131.02,36.78,369.69,37.87,9.71,963.91,201.33,207.43,6.44,40.44,128.84,28.0,124.92,2100.72,912.87,no,O,1,1,False,N,0,X,Y,True,O,True,Y,1,X
PRD-01714,SKU00001714,8804180309813,나스 맥스 세팅파우더 리필,Product_pinixwkp,BR-081,페리페라,메이크업,세팅파우더,세팅파우더_베이직,sub_7rnyuyr3,89000.0,65532,36.85,4980,15,15,N,,ING-0354|ING-0284|ING-0286|ING-0115|ING-0171|ING-0371|ING-0194|ING-0182|ING-0055|ING-0399|ING-0477|ING-0236|ING-0298|ING-0409|ING-0440,티트리오일,녹차추출물,감초추출물,트러블성,주름|아토피,20250425,,판매중,N,False,4,한국,36,SUP-053,12,과세,val_47,,,val_22,val_47,val_11,val_33,val_1,val_7,val_18,,,val_7,,,,,,val_37,val_3,val_1,,,val_21,,val_36,val_9,,,val_48,val_17,val_23,val_17,val_50,val_42,val_26,val_19,val_24,,val_47,21.63,5.45,55.17999999999999,39.98,45.550000000000004,31.44,9.15,31.35,34.9,11.77,21.529999999999998,20.44,29.38,53.73,32.019999999999996,38.019999999999996,59.48,41.53,33.47,35.66,0.78,34.95,246.71,665.74,257.34,51.6,139.58,609.95,662.22,993.24,40.07,407.56,244.37,505.82,247.66,895.22,899.61,502.6,344.89,254.53,826.5,253.41,46.93,2626.52,1854.31,yes,O,1,0,True,N,0,O,N,True,O,True,Y,0,X
PRD-01715,SKU00001715,8804211351686,바닐라코 리뉴얼 보습강화 #01,Product_748ffoyw,BR-065,파파레시피,더마,보습강화,보습강화_프리미엄,sub_u7jw9wcb,120000.0,99502,70.12,3980,150,150,N,,ING-0338|ING-0344|ING-0329|ING-0204|ING-0094|ING-0150|ING-0328|ING-0024|ING-0454|ING-0310|ING-0475|ING-0216|ING-0360|ING-0145|ING-0428,유칼립투스,어성초,달팽이뮤신,복합성|민감성|건성,모공|홍조|아토피|주름,20240724,,예약판매,Y,False,2,일본,6,SUP-045,24,과세,,val_47,val_23,val_44,val_22,val_47,val_20,val_40,val_23,val_22,,,,val_50,val_14,val_40,val_6,val_6,val_11,val_50,,val_9,val_45,val_46,val_36,,val_36,val_24,val_7,val_11,val_18,,val_3,val_8,val_4,val_28,val_22,val_32,val_25,val_43,42.07,17.919999999999998,43.39,32.85,21.959999999999997,31.869999999999997,45.019999999999996,30.8,11.88,42.04,62.57,29.93,30.03,23.0,41.010000000000005,13.62,1.1900000000000002,41.760000000000005,12.590000000000002,48.07,12.02,160.17,523.74,478.94,128.52,0.89,546.11,4232.27,245.56,1190.03,5230.64,320.52,175.73,48.04,206.92,596.67,247.58,3983.49,248.3,125.38,759.51,39.51,610.34,436.24,452.23,no,X,1,0,True,N,1,X,N,False,X,True,Y,0,O
PRD-01716,SKU00001716,8805838906966,@화수 센시티브 바디미스트 #01,Product_wadsq32q,BR-046,아이오페,향수,바디미스트,바디미스트_남성용,sub_w4ql7k3f,15000.0,6332,120.49,3480,75,250,Y,PRD-01971|PRD-00293|PRD-01764|PRD-00510|PRD-00713,ING-0193|ING-0197|ING-0280|ING-0128|ING-0369|ING-0136|ING-0480|ING-0314|ING-0220|ING-0014|ING-0137|ING-0232,프로폴리스,호호바오일,프로폴리스,건성|지성,다크서클|아토피|색소침착|탄력,20210408,,일시품절,해당없음,False,미검증,프랑스,36,SUP-024,48,과세,val_34,,,,,val_37,,val_41,,,,val_21,val_40,,val_38,,val_43,val_19,val_31,,val_39,val_35,val_4,val_12,val_40,val_10,,val_34,,,,val_30,val_50,val_35,,,val_31,val_34,val_37,,52.59,48.449999999999996,20.74,50.13999999999999,21.8,44.940000000000005,34.86,43.519999999999996,8.08,17.150000000000002,22.11,9.73,39.56,7.580000000000001,25.86,22.15,57.86,14.12,13.08,20.419999999999998,84.06,320.05,65.49,87.52,761.62,97.75,395.99,381.32,10.69,1076.29,1734.48,31.54,87.74,108.82,16.99,68.01,576.17,28.49,37.28,281.19,99.95,106.79,315.64,221.53,5685.29,no,O,0,1,True,Y,1,O,Y,True,X,True,N,0,O
PRD-01717,SKU00001717,8804646282906,라네즈 센시티브 아이크림 리필,Product_l5g0trhc,BR-016,에스티로더,스킨케어,아이크림,아이크림_비건,sub_n3l68ev4,45000.0,69323,84.32,14800,500,250,N,,ING-0160|ING-0078|ING-0034|ING-0228|ING-0006|ING-0079|ING-0288|ING-0174|ING-0053|ING-0198|ING-0073,꿀추출물,토코페롤,세라마이드,민감성,피지,10-20-2022,,일시품절,Y,False,2,한국,24,SUP-012,1,과세,val_32,val_39,val_9,val_24,val_42,,,,val_31,val_2,val_16,val_49,val_40,,val_25,val_40,val_6,,val_50,val_45,,val_44,,val_10,,val_7,val_32,val_13,,val_5,val_34,,val_2,,val_6,val_30,,,val_18,val_24,9.34,22.08,41.760000000000005,33.239999999999995,32.22,12.67,68.78999999999999,15.120000000000001,42.120000000000005,23.62,48.65,32.47,46.61,41.19,3.63,1.5,55.84,38.1,9.030000000000001,15.36,57.0,110.19,135.29,881.36,199.55,404.35,628.29,1270.93,244.81,531.67,999.09,11.15,1429.0,57.27,120.74,764.02,79.7,504.19,13.82,142.56,299.16,37.52,121.09,934.63,3725.94,no,O,0,0,False,N,0,X,Y,True,X,True,Y,1,O
