return_id,ord_num,cust_key,return_type,return_reason,return_reason_detail,request_date,pickup_date,received_date,inspection_result,refund_amount_krw,refund_method,refund_status,refund_date,cs_agent_id,cs_channel,satisfaction_score,returned_item_code,returned_qty,photo_submitted,is_repeat_returner,cs_metric_01,cs_metric_02,cs_metric_03,cs_metric_04,cs_metric_05,cs_metric_06,cs_metric_07,cs_metric_08,cs_metric_09,cs_metric_10,cs_metric_11,cs_metric_12,cs_metric_13,cs_metric_14,cs_metric_15,cs_flag_01,cs_flag_02,cs_flag_03,cs_flag_04,cs_flag_05,cs_flag_06,cs_flag_07,cs_flag_08,cs_flag_09,cs_flag_10
RT-002823,ORD00011676,M92B85B6E,반품,변심,상세사유_lqhf64vd,01/01/2024,04-05-2025,01-16-2023,승인,90561,포인트,완료,10/01/2023,agent_16,게시판,,SKU00000484,1,N,0,893.97,3.39,3.67,238.1,1313.12,112.15,2.58,655.99,229.86,229.82,68.3,570.4,2124.09,686.73,1160.29,False,1,True,True,0,1,N,0,no,O
RT-002824,ORD00002614,M0BA9EB50,반품,성분불만,상세사유_ayrtdsyt,18/08/2025,2025-04-26,20250525,승인,60176,원결제수단,처리중,,agent_6,채팅,2,SKU00000192,3,N,0,97.91,78.19,0.11,57.19,1415.07,44.1,116.82,297.25,146.99,12.41,1031.85,441.22,1067.09,978.34,555.18,False,0,False,False,0,1,Y,0,no,X
RT-002825,ORD00007551,M6FA2F273,반품,오배송,,20231115,20240930,03-13-2023,승인,2376,쿠폰발급,거절,20250709,agent_13,게시판,1,SKU00000642,3,Y,1,928.01,36.37,2.32,405.11,358.29,68.17,35.98,12.69,219.93,369.41,701.51,151.62,50.32,121.5,1054.34,False,1,False,True,0,1,Y,1,no,X
RT-002826,ORD00004849,M694DEE6B,교환,성분불만,,20241006,2024-02-22,2025.08.01,거절,3938,포인트,거절,,agent_1,채팅,5,SKU00001519,1,Y,0,38.08,8.53,45.82,526.48,325.81,39.62,118.48,768.03,291.32,19.04,888.1,380.11,551.67,214.67,25.89,False,0,False,False,0,0,N,1,no,O
RT-002827,ORD00008182,M22A0A314,반품,용량부족,,20251202,20250303,,승인,22959,계좌이체,완료,20250702,agent_26,전화,1,SKU00000553,1,Y,0,154.43,29.32,6.94,64.52,1460.17,63.43,25.33,185.85,244.52,368.97,671.65,164.54,387.1,3322.79,3150.05,True,0,False,True,1,0,N,1,no,O
RT-002828,ORD00002420,M3C91E3E8,교환,가품의심,상세사유_pwr4rxpg,20230601,09/09/2025,,승인,8514,계좌이체,완료,,agent_16,전화,1,SKU00000140,1,Y,0,525.54,92.3,2.04,9.15,879.58,409.1,122.93,193.53,195.59,250.84,224.78,476.91,2.63,697.98,419.48,False,0,True,True,1,0,Y,1,no,O
RT-002829,ORD00003381,M4A9807FE,부분반품,텍스처불만,,20250913,2024-01-16,,,1428,원결제수단,완료,26/01/2023,agent_17,카카오톡,3,SKU00000323,1,N,0,264.12,34.47,2.38,42.7,630.6,14.3,230.15,487.14,1176.16,22.41,1244.21,139.01,25.69,769.07,396.47,True,0,True,False,0,1,N,1,yes,O
RT-002830,ORD00013619,M9C10A933,교환,향불만,,20240701,2023.09.12,,검수중,21127,계좌이체,처리중,10/05/2025,agent_16,게시판,1,SKU00000683,1,N,0,136.97,10.78,53.7,86.29,76.8,22.79,344.43,873.94,132.83,6.21,653.42,286.25,753.77,814.2,32.85,False,0,False,False,0,0,N,1,no,O
RT-002831,ORD00014303,MBE5EA31B,교환,가품의심,상세사유_lsurbnan,03/09/2023,09-22-2025,,승인,42408,계좌이체,처리중,09/07/2024,agent_8,채팅,4,SKU00001356,3,N,0,64.6,39.16,0.96,272.3,298.68,284.95,26.05,445.49,405.21,137.35,714.89,755.13,82.19,24.79,337.85,True,0,True,False,1,0,Y,0,no,O
RT-002832,ORD00006595,M168F8F69,부분반품,파손/불량,,20241024,02-12-2024,,승인,33425,원결제수단,처리중,2025-09-01,agent_3,이메일,1,SKU00001859,1,Y,1,1012.21,0.51,15.97,325.94,335.24,16.64,95.65,323.12,2050.08,198.8,80.33,483.57,1171.01,821.15,368.34,True,0,True,True,0,1,N,0,no,X
RT-002833,ORD00006776,M2B9654C1,전체반품,가품의심,,2023-06-28,,,승인,19130,포인트,대기,,agent_7,이메일,,SKU00000889,1,N,0,1395.92,8.16,2.91,257.29,623.52,100.22,89.24,22.01,207.27,158.67,233.96,57.9,374.64,42.92,908.77,True,0,False,True,1,0,Y,1,yes,O
RT-002834,ORD00011550,M9CA35879,반품,성분불만,상세사유_wu7qz8gv,2024.03.25,2023-04-08,,승인,15184,포인트,완료,,agent_1,이메일,4,SKU00001361,1,N,0,3.03,8.65,51.89,153.96,213.7,50.71,25.87,731.64,761.52,553.61,185.21,25.8,878.48,251.61,109.18,False,0,False,True,1,1,N,1,yes,X
RT-002835,ORD00010734,MF21E5D7F,반품,텍스처불만,상세사유_i6svxj3g,20231016,2023-03-02,2025.09.08,부분승인,17134,쿠폰발급,완료,21/03/2024,agent_26,전화,4,SKU00001013,2,Y,0,504.01,68.42,54.87,264.17,99.41,478.85,76.37,143.02,397.59,172.25,993.06,80.5,2547.89,744.46,1203.66,True,1,False,False,1,0,Y,0,no,X
RT-002836,ORD00011477,MBFC1D00C,전체반품,피부트러블,상세사유_a47iqbjr,04-27-2024,20240718,20230719,승인,38103,쿠폰발급,처리중,20250518,agent_10,카카오톡,2,SKU00001031,1,N,0,1052.37,56.86,1.31,65.99,32.35,124.48,289.3,470.92,214.13,67.77,1669.76,257.76,328.21,609.02,119.73,False,0,False,True,0,1,Y,0,yes,O
RT-002837,ORD00006303,MAFAC8DC0,반품,용량부족,상세사유_sc5ujxpx,20240611,2023.05.25,20230227,승인,42381,계좌이체,완료,,agent_30,게시판,2,SKU00000418,1,N,0,514.23,71.24,5.21,357.85,640.47,33.98,243.96,277.8,897.04,309.02,172.44,145.25,535.06,172.41,281.29,False,1,False,True,1,0,Y,0,no,X
RT-002838,ORD00003177,MDF14126A,반품,변심,,2025-01-17,2025.02.15,2024-11-03,검수중,53957,계좌이체,완료,2023-06-04,agent_21,카카오톡,2,SKU00000112,3,N,0,442.84,25.21,24.62,105.12,55.02,15.9,324.77,132.74,442.08,193.35,573.4,188.41,802.77,548.76,435.13,False,0,False,True,0,0,Y,0,no,X
RT-002839,ORD00002300,MF4DE5904,반품,파손/불량,,2024.01.19,2025-03-27,03/07/2024,,9182,계좌이체,완료,,agent_16,게시판,3,SKU00001106,2,Y,1,194.88,17.37,1.9,175.65,204.94,54.59,486.31,76.74,434.81,168.89,269.15,249.9,288.68,313.61,940.53,False,1,False,False,0,1,Y,0,yes,X
RT-002840,ORD00004725,ME1E424B0,반품,향불만,,20251126,,06-29-2025,승인,8847,계좌이체,완료,14/12/2023,agent_13,전화,5,SKU00000143,1,N,0,81.08,7.74,9.67,74.26,998.07,100.35,182.23,372.49,221.67,34.51,612.62,252.62,629.6,93.9,23.68,False,0,True,False,0,1,N,0,yes,O
RT-002841,ORD00004874,M8428964E,교환,텍스처불만,,20/07/2025,,,거절,28084,쿠폰발급,완료,,agent_16,채팅,2,SKU00001337,2,N,0,1273.64,62.75,1.39,35.18,950.04,227.66,540.46,246.65,65.83,70.11,757.22,41.49,563.66,855.21,912.41,True,1,False,True,1,1,N,0,yes,X
RT-002842,ORD00011572,M6A86BD4B,반품,알러지반응,,2025-07-15,2024.06.22,20240914,승인,5863,포인트,완료,,agent_23,게시판,1,SKU00001160,2,Y,1,92.3,15.27,12.61,44.93,321.69,480.77,293.31,13.99,1426.16,286.5,379.98,108.25,231.55,309.72,204.52,False,0,False,True,1,0,Y,1,yes,X
RT-002843,ORD00001200,M94708201,부분반품,가품의심,상세사유_fvnxcgy5,05-30-2024,2024-05-03,,승인,7306,쿠폰발급,완료,25/08/2024,agent_21,카카오톡,2,SKU00000253,3,N,0,488.8,46.87,5.2,992.43,455.62,16.19,147.05,79.75,62.48,92.35,155.3,360.67,534.06,238.73,412.95,True,1,False,True,0,0,Y,0,yes,O
RT-002844,ORD00005696,MCC469050,부분반품,가품의심,,2024.08.08,2023.02.07,20230408,,71756,쿠폰발급,처리중,13/01/2023,agent_30,카카오톡,,SKU00001589,1,N,0,104.82,21.96,1.78,398.87,196.22,45.09,161.26,166.2,188.84,647.0,281.4,228.37,11.3,521.74,1189.28,False,0,True,True,0,1,Y,0,no,O
RT-002845,ORD00008746,M48C1303F,반품,피부트러블,,2025.07.12,,,,22569,원결제수단,완료,,agent_1,채팅,4,SKU00001153,1,N,0,402.85,0.07,9.37,214.67,691.27,2.07,19.06,214.97,1360.87,0.93,1074.23,78.47,1226.76,2143.84,183.38,False,1,False,False,0,0,Y,1,yes,O
RT-002846,ORD00010621,M634B6C56,부분반품,파손/불량,,20240313,08-24-2023,,승인,16308,계좌이체,대기,,agent_25,카카오톡,2,SKU00001320,1,Y,0,301.4,51.92,24.07,188.62,261.74,218.77,128.8,147.27,121.96,90.38,574.63,16.77,2211.87,293.02,24.53,True,1,False,False,0,0,N,1,yes,X
RT-002847,ORD00009328,M78C9AE6C,교환,피부트러블,상세사유_9yrsxxg7,2023-12-31,,11-04-2025,,26610,포인트,완료,29/08/2023,agent_3,카카오톡,1,SKU00001870,1,N,0,1062.79,8.39,16.88,50.11,519.16,45.41,129.96,196.02,203.27,106.7,24.96,15.15,68.06,524.13,175.36,False,1,True,True,1,0,N,1,no,X
RT-002848,ORD00014133,MAE1201CF,부분반품,성분불만,,20230705,,20250414,승인,12914,원결제수단,완료,,agent_19,채팅,4,SKU00000879,3,N,0,88.84,7.02,3.51,107.03,383.82,17.49,173.77,327.37,482.15,89.93,688.75,197.98,256.68,238.35,1861.86,True,0,True,True,1,1,N,0,yes,O
RT-002849,ORD00006633,MF32ADAD0,반품,용량부족,상세사유_5f3q75fy,2024-03-19,2025-09-07,2024-05-29,,43006,포인트,완료,,agent_1,게시판,3,SKU00000489,1,N,0,1380.4,71.21,10.36,478.83,201.52,29.23,323.85,433.74,265.09,190.86,128.37,50.48,623.02,478.51,812.73,False,0,True,True,1,0,N,1,no,X
RT-002850,ORD00008390,MAAB7435A,반품,성분불만,,2024.08.31,2024.06.11,,검수중,55796,계좌이체,완료,20230608,agent_10,채팅,1,SKU00000856,1,N,0,175.92,60.52,15.23,359.28,493.55,166.29,21.77,123.72,1028.79,211.37,115.32,12.61,1219.82,50.57,1133.82,False,1,True,False,0,1,Y,1,yes,O
RT-002851,ORD00003329,MDA816733,교환,오배송,상세사유_rzlul8tt,12-02-2023,20230309,,승인,26443,원결제수단,대기,07-31-2024,agent_14,채팅,1,SKU00000871,1,N,0,376.88,25.92,8.56,123.15,2439.47,270.03,391.14,170.31,248.07,134.07,154.94,253.1,661.68,314.83,1439.61,False,0,True,True,1,0,Y,1,no,X
RT-002852,ORD00012536,M33CFA8CB,반품,가품의심,,24/04/2023,08-30-2023,2025-12-19,승인,19105,원결제수단,완료,2025-05-11,agent_8,게시판,5,SKU00000088,3,Y,0,2063.88,23.23,1.09,264.43,153.91,39.58,71.85,2.65,79.28,966.02,1001.47,138.61,102.91,926.17,155.68,True,1,True,True,0,0,N,1,no,X
RT-002853,ORD00001529,MF278EE8D,반품,향불만,,11/05/2025,2023-12-19,2023.05.06,검수중,15756,포인트,완료,2025-07-08,agent_21,게시판,2,SKU00001275,1,Y,0,271.4,19.5,13.98,65.67,422.06,83.33,357.32,72.74,801.28,201.26,435.17,15.8,1068.3,350.07,167.59,False,0,True,True,1,0,Y,0,yes,X
RT-002854,ORD00006416,MAD585448,반품,변심,,12-15-2024,,2025.11.29,,34718,계좌이체,대기,2024.08.10,agent_6,전화,3,SKU00000865,1,N,0,1277.68,8.85,4.5,313.21,101.31,108.91,72.19,158.33,115.5,338.13,295.3,268.8,286.8,623.1,820.58,True,0,False,True,0,1,N,1,yes,O
RT-002855,ORD00012607,M99AE1700,반품,용량부족,,10-22-2025,20250808,,거절,4218,원결제수단,완료,,agent_14,채팅,2,SKU00000705,1,Y,0,963.96,14.32,20.09,269.74,1418.75,70.15,320.3,452.99,171.93,462.33,1541.22,64.19,457.67,347.64,238.32,True,0,False,False,1,0,Y,0,yes,O
RT-002856,ORD00009103,M8AB4A817,반품,용량부족,,29/03/2023,,,거절,44278,쿠폰발급,완료,2023.07.30,agent_23,이메일,,SKU00000588,1,Y,0,997.87,25.32,4.01,47.94,365.87,299.75,189.81,1119.82,470.33,463.55,79.41,54.79,384.68,472.42,836.24,False,0,False,True,1,1,N,0,no,X
RT-002857,ORD00010172,M084D9594,반품,오배송,상세사유_q6szg299,02-07-2023,,2023-12-03,승인,6001,쿠폰발급,대기,03-23-2023,agent_17,이메일,3,SKU00001583,3,Y,0,74.8,30.1,15.54,263.82,18.64,300.03,158.93,70.51,770.39,50.43,980.63,70.22,1384.6,78.8,1610.62,True,1,True,False,0,0,Y,0,yes,O
RT-002858,ORD00000444,M43D06E24,반품,오배송,,22/07/2025,11-22-2024,2023-03-25,,22179,쿠폰발급,완료,,agent_2,카카오톡,1,SKU00000181,1,N,0,325.21,0.38,5.32,778.41,473.77,6.62,26.44,526.25,534.84,147.67,792.87,271.27,506.45,596.69,1621.88,False,0,False,True,0,0,Y,0,no,O
RT-002859,ORD00001751,MF760FAE3,반품,가품의심,,10-27-2024,,12-05-2024,승인,5777,포인트,처리중,20231213,agent_28,이메일,,SKU00000321,1,N,0,211.6,23.38,0.76,219.46,237.94,231.21,550.49,396.79,393.12,23.12,475.19,206.01,63.85,70.55,591.0,True,0,True,True,1,0,N,1,no,X
RT-002860,ORD00008909,MFAEEDC6C,부분반품,알러지반응,상세사유_xbkhj4hu,09/11/2023,2025.01.06,20240713,부분승인,18311,포인트,완료,,agent_29,전화,5,SKU00000211,1,N,0,462.97,10.31,19.66,237.31,52.2,78.59,195.96,148.5,233.86,321.61,340.41,125.82,1003.8,154.81,79.85,True,0,False,False,0,0,Y,1,yes,O
RT-002861,ORD00007469,MA6421A89,반품,변심,,2025-01-14,2023-10-31,,승인,31608,포인트,처리중,03-14-2025,agent_13,카카오톡,4,SKU00001720,1,Y,1,815.85,84.86,6.75,210.47,1484.85,189.31,382.65,313.91,1332.58,10.74,350.21,93.97,33.34,1023.6,105.53,False,1,False,True,1,0,N,0,yes,O
RT-002862,ORD00005730,MD07A325A,반품,알러지반응,,05/02/2024,20230925,,부분승인,34706,쿠폰발급,완료,,agent_20,게시판,2,SKU00001578,2,N,1,1236.87,60.47,2.94,1224.72,193.69,166.68,73.65,178.38,27.13,26.4,12.58,67.02,856.18,85.77,1138.8,True,1,False,False,0,0,Y,0,yes,X
RT-002863,ORD00004911,M40EB3EC0,반품,알러지반응,상세사유_cggjad89,01-03-2023,20231015,2024.11.11,거절,3391,원결제수단,대기,02-01-2025,agent_13,게시판,,SKU00001874,1,Y,0,339.59,54.27,30.82,51.09,402.22,133.77,200.73,188.9,1207.26,53.87,241.16,336.35,496.68,2866.48,247.48,False,1,True,False,1,1,N,1,yes,O
RT-002864,ORD00004824,M89C15C71,반품,파손/불량,,2024.11.20,2023-03-24,02-10-2023,거절,18726,쿠폰발급,완료,2023.07.13,agent_5,게시판,4,SKU00001071,3,Y,0,990.61,36.51,8.67,237.2,239.78,96.87,229.02,513.36,302.16,659.87,633.43,111.99,2481.82,1247.68,1007.23,False,1,True,True,1,1,Y,1,yes,O
RT-002865,ORD00007050,MD5385E1A,교환,성분불만,상세사유_4xspr57d,14/12/2025,,,승인,61140,포인트,완료,,agent_20,이메일,1,SKU00001538,1,N,1,351.28,69.26,6.91,270.38,518.57,108.95,318.45,22.23,363.73,55.75,260.89,13.25,792.56,30.85,36.76,True,0,False,True,0,1,Y,0,no,O
RT-002866,ORD00006452,MB2286561,교환,변심,상세사유_8oclocs4,2023.12.03,,,승인,4823,쿠폰발급,완료,20240913,agent_26,전화,4,SKU00000730,1,N,0,526.86,37.12,15.6,25.2,3367.29,99.64,296.38,346.87,721.61,377.27,338.56,49.01,1654.72,199.48,1778.58,True,0,False,False,1,0,N,0,no,O
RT-002867,ORD00010855,M222ECC36,교환,사이즈맞지않음,상세사유_xpq97hsm,2025.09.21,,03/07/2024,승인,23644,계좌이체,거절,2025-08-12,agent_12,이메일,4,SKU00001814,1,N,0,128.12,5.21,15.53,90.41,83.53,46.88,25.61,564.28,451.82,23.3,884.94,700.19,166.28,703.3,463.71,False,0,True,False,1,0,Y,0,yes,X
RT-002868,ORD00005076,MBBA97819,전체반품,오배송,,20230329,03/10/2023,17/01/2025,,28075,쿠폰발급,완료,2023-02-21,agent_2,이메일,5,SKU00001856,1,N,0,143.82,12.81,42.82,53.25,1189.16,45.89,147.51,687.69,41.59,491.61,1012.69,179.29,1180.29,984.01,1100.52,True,0,False,True,0,0,Y,0,yes,O
RT-002869,ORD00001937,MF769F106,교환,피부트러블,상세사유_qof8b9tf,20241215,,12/05/2025,거절,3531,포인트,완료,04-04-2025,agent_18,이메일,3,SKU00001500,3,N,0,83.92,9.18,1.45,140.2,865.73,27.94,18.9,193.6,99.3,287.85,341.88,34.71,375.92,1881.34,771.75,True,1,False,False,1,1,Y,1,yes,O
RT-002870,ORD00011548,MFDE508DA,교환,텍스처불만,상세사유_6okgnbxv,2024-01-21,2023.02.27,20251226,거절,55787,쿠폰발급,완료,,agent_3,게시판,,SKU00001658,3,N,1,906.23,63.36,14.76,268.56,1139.99,14.55,437.58,330.04,164.03,133.9,61.34,145.61,502.83,245.67,1879.47,False,0,True,False,1,1,Y,1,yes,X
RT-002871,ORD00001929,M479D5895,반품,가품의심,,20250702,2023.03.25,,승인,4362,원결제수단,거절,20231126,agent_30,카카오톡,2,SKU00001182,1,N,1,402.79,3.22,9.47,199.63,113.01,34.5,14.3,347.73,212.21,65.34,1429.58,179.06,224.04,1167.74,1085.97,False,1,True,False,1,0,N,1,no,O
RT-002872,ORD00009668,M2C206D69,교환,용량부족,상세사유_3ul11rzr,08-03-2023,03/01/2023,20231206,승인,9942,포인트,완료,19/07/2025,agent_13,채팅,2,SKU00000253,3,N,0,469.03,18.97,14.59,42.97,718.12,195.67,191.51,65.85,294.73,7.54,340.84,420.86,175.91,401.27,3130.48,False,0,True,False,0,1,N,1,yes,O
RT-002873,ORD00007919,ME134BB22,전체반품,텍스처불만,상세사유_rw52g74r,2024-04-09,2023-12-17,,검수중,5421,계좌이체,완료,06/03/2023,agent_19,이메일,1,SKU00000404,1,N,0,1114.25,3.79,13.82,202.55,321.02,0.08,385.86,220.15,317.09,60.51,242.98,97.64,916.77,823.52,1.53,False,0,False,False,1,1,Y,1,no,O
RT-002874,ORD00009456,MB437C7DB,반품,향불만,,20240915,,20250508,,21316,계좌이체,완료,,agent_14,이메일,2,SKU00001531,1,N,0,1695.74,22.58,7.29,308.93,530.15,264.88,145.96,520.6,498.69,100.59,203.11,10.06,665.9,135.71,2949.01,False,0,False,True,1,1,N,0,no,X
RT-002875,ORD00001016,MBADD8A5D,전체반품,피부트러블,상세사유_p4orpomk,03/12/2024,20240614,11/12/2023,승인,22608,쿠폰발급,완료,,agent_20,채팅,4,SKU00000560,3,N,0,277.74,17.08,9.75,47.08,3.98,202.63,1.02,99.02,683.71,264.68,140.49,519.85,99.59,404.79,27.58,False,1,True,True,1,1,Y,0,no,O
RT-002876,ORD00010091,M4B20E64D,반품,향불만,상세사유_vu1pwo5p,10-27-2024,2025.04.29,10-05-2025,검수중,66433,계좌이체,완료,,agent_2,채팅,4,SKU00001580,1,N,0,492.46,8.45,2.41,509.56,130.18,76.0,463.9,170.57,444.99,518.81,419.36,72.5,1282.8,911.02,222.86,False,1,True,True,1,1,N,0,yes,X
RT-002877,ORD00009932,MDF408050,반품,향불만,,07-05-2024,20240210,,,12253,계좌이체,완료,2024.11.01,agent_1,채팅,,SKU00001965,2,N,0,710.29,7.19,3.61,314.32,262.28,80.82,146.05,170.36,310.82,113.29,329.29,9.21,171.71,166.89,415.75,False,1,False,False,0,1,N,0,yes,O
RT-002878,ORD00001613,M2D110932,반품,유통기한임박,상세사유_z49ejg5c,2025-01-29,2024.12.23,20250912,거절,24585,원결제수단,완료,02-24-2024,agent_30,게시판,2,SKU00000147,2,Y,1,633.64,89.1,4.2,485.07,197.16,141.19,231.38,126.57,386.84,162.52,37.91,372.94,1650.32,808.44,365.87,False,1,False,True,0,1,N,1,yes,X
RT-002879,ORD00013264,M2DB071E7,반품,성분불만,상세사유_yka0zcq4,19/10/2023,2025.06.12,04-19-2023,승인,8093,쿠폰발급,대기,,agent_26,카카오톡,,SKU00000475,1,N,0,215.81,84.06,25.12,212.39,766.57,205.88,188.28,320.75,209.5,180.84,118.27,30.4,1548.68,1645.26,43.49,False,1,False,True,0,0,Y,0,no,X
RT-002880,ORD00014574,M33AD5C45,교환,용량부족,상세사유_62zi5qe8,20230406,20250824,20230212,승인,5762,포인트,완료,2024-09-16,agent_11,게시판,1,SKU00000616,3,N,0,1152.76,36.58,7.25,200.29,691.02,76.26,275.19,152.29,50.7,210.98,352.09,21.08,3282.42,131.65,30.5,True,0,False,True,0,1,N,0,yes,X
RT-002881,ORD00008446,M8C05DE7C,반품,가품의심,상세사유_7dr7z99u,2025.01.08,01/03/2024,03/02/2025,승인,43964,쿠폰발급,처리중,26/01/2025,agent_12,채팅,1,SKU00000457,1,Y,0,211.46,35.95,0.88,132.18,57.61,142.6,131.56,425.17,176.09,80.9,575.56,64.95,1201.67,574.91,593.28,False,0,True,True,1,1,Y,1,no,X
RT-002882,ORD00003816,M60A210A1,부분반품,사이즈맞지않음,상세사유_1a5ryjzt,09-06-2025,,2024.06.05,검수중,27451,쿠폰발급,처리중,11-08-2025,agent_5,카카오톡,2,SKU00000605,1,N,0,255.53,36.83,1.29,269.95,354.12,14.44,172.07,15.58,567.17,200.28,742.77,35.64,209.76,355.81,391.84,True,0,False,False,1,1,Y,0,yes,O
RT-002883,ORD00002331,M44EAE57E,반품,오배송,,2023.12.11,10-03-2023,04/05/2025,승인,19079,원결제수단,완료,2023.10.01,agent_13,게시판,3,SKU00000382,1,Y,0,139.62,0.48,6.27,355.88,633.02,10.44,69.03,176.54,481.43,21.08,115.56,124.26,98.63,270.95,643.97,True,0,False,False,0,1,N,0,no,O
RT-002884,ORD00010369,M3CC920DD,전체반품,텍스처불만,상세사유_hjv7ic2y,09-07-2025,,09/05/2024,부분승인,11838,원결제수단,처리중,02-26-2025,agent_25,게시판,,SKU00000914,3,N,1,239.55,4.98,10.47,6.02,558.41,296.46,178.43,192.69,1116.84,51.96,576.41,173.41,755.92,111.79,466.1,True,1,True,False,1,0,N,0,no,O
RT-002885,ORD00005736,MF20D458A,교환,알러지반응,상세사유_6s5gjka5,22/11/2024,25/06/2023,04-14-2023,검수중,85438,원결제수단,완료,2024.06.22,agent_9,이메일,4,SKU00001686,1,Y,1,319.33,38.44,0.02,386.08,502.71,80.34,73.42,75.31,208.59,72.63,1598.78,88.77,82.41,207.24,1213.35,True,1,False,True,1,1,Y,1,no,O
RT-002886,ORD00009488,ME6926BDF,교환,텍스처불만,,26/05/2025,11-18-2023,2023-08-25,승인,69755,포인트,처리중,2024-08-01,agent_4,채팅,4,SKU00000478,1,N,0,1365.03,10.0,33.77,33.79,473.05,252.18,147.4,294.3,187.44,0.18,455.2,393.45,900.52,1189.15,480.1,False,0,False,False,1,0,Y,1,no,O
RT-002887,ORD00008416,M82B5ACF5,반품,변심,상세사유_j75samve,09/09/2025,19/08/2024,2025.01.07,승인,35281,쿠폰발급,완료,,agent_18,채팅,5,SKU00001156,1,N,0,232.26,22.25,21.91,32.51,900.06,209.4,311.47,294.73,662.21,47.73,465.59,91.51,448.98,112.82,499.0,False,1,True,True,0,1,Y,0,no,X
RT-002888,ORD00001721,M67B7F677,교환,오배송,상세사유_oeede45a,06/07/2025,2025.05.20,2023.05.12,승인,31159,포인트,대기,,agent_16,전화,5,SKU00000771,3,Y,0,640.14,13.85,18.29,36.0,1274.79,327.29,199.92,29.65,13.61,135.16,246.52,9.91,744.73,2736.12,564.14,False,0,False,True,1,1,N,1,no,O
RT-002889,ORD00011553,M435E9E19,반품,향불만,,2025.08.06,,06-18-2025,검수중,76866,계좌이체,처리중,20240928,agent_14,이메일,2,SKU00001573,1,N,1,26.81,12.31,83.11,34.25,679.86,71.23,162.26,460.91,466.03,166.01,14.3,52.55,2356.2,1625.49,623.59,True,1,False,False,0,0,Y,0,yes,X
RT-002890,ORD00001480,M81D892B6,교환,알러지반응,상세사유_nbnc2qna,24/04/2024,,20241230,검수중,36313,계좌이체,완료,11/12/2023,agent_10,게시판,4,SKU00000508,2,Y,0,133.5,44.54,32.62,264.82,114.47,15.16,8.63,128.95,865.73,162.3,474.26,111.12,884.0,1457.86,38.18,True,0,False,False,0,0,N,1,no,O
RT-002891,ORD00000058,M939F3323,반품,가품의심,,20240206,2023-11-10,18/10/2024,검수중,26342,계좌이체,대기,,agent_24,채팅,4,SKU00001051,1,N,0,1596.26,46.1,14.54,168.01,723.98,179.01,78.82,4.2,94.48,350.65,89.31,243.78,731.99,98.66,1809.09,False,1,True,False,1,0,Y,0,no,X
RT-002892,ORD00012768,M3642FD06,전체반품,사이즈맞지않음,,12-16-2024,04/04/2023,2024.10.06,승인,64912,원결제수단,완료,20231107,agent_20,채팅,4,SKU00000167,1,N,0,560.68,66.96,18.62,8.45,1373.16,61.37,354.05,534.43,295.06,362.52,832.93,116.33,710.49,1756.29,23.2,True,0,False,False,1,1,N,1,yes,X
RT-002893,ORD00004983,M0D4ED19E,교환,색상불일치,상세사유_vyvpuypj,2025-06-23,,,승인,18614,계좌이체,완료,2023-09-26,agent_9,이메일,,SKU00000234,1,N,0,1583.32,0.83,9.46,28.75,794.76,36.03,239.46,114.8,501.44,64.27,407.29,119.19,2765.52,216.77,350.44,True,0,True,False,0,0,N,0,no,O
RT-002894,ORD00012728,MDFF7C664,교환,유통기한임박,,20240520,,,승인,18146,원결제수단,거절,31/01/2025,agent_21,전화,2,SKU00000903,3,N,0,432.67,72.87,16.32,67.97,317.4,15.02,66.76,4.8,1246.84,66.19,239.66,355.62,106.36,1435.75,418.01,True,0,False,True,1,0,Y,1,yes,O
RT-002895,ORD00008448,ME5CD6F02,교환,피부트러블,상세사유_d8x1tcu7,2023-01-27,20231124,11/08/2025,검수중,16777,원결제수단,처리중,,agent_10,카카오톡,2,SKU00000174,3,N,0,578.49,53.68,8.85,175.61,841.2,216.48,104.97,108.15,682.45,113.46,1327.59,276.53,47.51,202.19,516.03,False,1,False,False,0,0,N,0,yes,O
RT-002896,ORD00012356,MCBF81D07,반품,가품의심,상세사유_4hfplhea,20241201,20250705,2024-06-30,거절,33705,포인트,완료,19/07/2023,agent_10,이메일,4,SKU00001800,1,N,0,1164.77,109.38,4.41,271.9,1091.38,48.17,276.84,363.28,142.97,71.1,1179.94,141.04,1452.49,643.17,473.49,True,0,True,False,0,1,N,0,yes,X
