event_id,session_id,user_uid,event_type,event_timestamp,page_url,prd_no,search_query,referrer,platform,device,os,browser,screen_resolution,time_on_page_sec,scroll_depth_pct,cart_value_krw,ab_test_variant,analytics_metric_01,analytics_metric_02,analytics_metric_03,analytics_metric_04,analytics_metric_05,analytics_metric_06,analytics_metric_07,analytics_metric_08,analytics_metric_09,analytics_metric_10,analytics_metric_11,analytics_metric_12,analytics_metric_13,analytics_metric_14,analytics_metric_15,analytics_metric_16,analytics_metric_17,analytics_metric_18,analytics_metric_19,analytics_metric_20,analytics_flag_01,analytics_flag_02,analytics_flag_03,analytics_flag_04,analytics_flag_05,analytics_flag_06,analytics_flag_07,analytics_flag_08,analytics_flag_09,analytics_flag_10
EVT-00007941,sess_pujp0g4l,uid_341e7905b3e6,add_to_cart,1764635563,/category/qj4elbiv,PRD-00173,토너,youtube,네이버스마트스토어,mobile,iOS,Chrome,1920x1080,7.6,35.0,38000,,296.19,33.15,290.58,11.24,390.34,12.72,991.68,1118.98,40.95,134.92,101.57,155.42,808.57,28.61,110.51,1541.37,553.25,394.9,257.84,33.71,True,N,1,no,Y,Y,1,no,Y,O
EVT-00007942,sess_ywhcmbmv,uid_f96f05986c03,page_view,1724518709,/product/lxoygk2t,,마스크팩,kakao,Android앱,mobile,Windows,Whale,1170x2532,1.5,35.4,0,control,30.83,348.46,1289.52,477.61,349.59,53.6,94.66,361.28,70.35,222.48,91.45,114.29,15.12,5.56,288.85,872.45,200.55,1269.78,174.26,357.09,False,Y,1,no,N,N,1,yes,N,O
EVT-00007943,sess_ywpqwh5x,uid_2aaf04866155,page_view,1719796388,/event/hsc7ft6n,,레티놀,,iOS앱,mobile,Windows,Safari,1920x1080,54.2,51.7,89000,C,73.14,196.28,539.19,242.57,272.42,131.54,117.13,107.39,85.08,50.14,172.85,1384.53,0.98,3.29,200.36,377.74,1409.93,212.59,1246.25,604.41,False,N,0,no,N,N,1,yes,N,O
EVT-00007944,sess_sri0k5co,uid_f3a7276724f8,page_view,1743480512,/brand/fxggej7o,PRD-01579,선크림,affiliate,카카오톡채널,desktop,iOS,Edge,1080x2400,16.6,53.7,25000,B,443.11,126.74,532.62,218.59,103.26,82.58,323.2,943.62,212.66,407.83,219.64,122.05,435.36,1.24,36.91,1669.28,2558.86,2170.49,528.08,528.69,False,N,0,yes,N,N,1,no,N,X
EVT-00007945,sess_jc5z6msw,anon_581b5jbp,product_view,1728613094,/mypage/ordpeti6,,마스크팩,naver,무신사,mobile,Windows,Samsung,2560x1440,17.4,67.7,15000,C,35.83,504.22,587.01,60.46,942.75,614.73,24.07,326.8,259.03,114.35,139.69,260.07,92.31,9.51,533.86,551.84,1246.78,1142.25,1441.35,541.2,False,Y,1,no,N,Y,0,no,N,X
EVT-00007946,sess_st8znqut,anon_0yzq8827,product_view,1759803438,/product/a1lst7m2,,수분크림,affiliate,무신사,mobile,iOS,Samsung,1080x2400,15.2,50.6,52000,C,23.3,139.67,1219.67,255.49,1281.39,98.0,100.93,447.42,143.96,245.52,400.54,3629.3,1796.88,0.8,110.5,1335.41,662.95,375.42,295.04,2910.39,False,N,1,no,Y,Y,1,yes,N,O
EVT-00007947,sess_e4r7hcuc,anon_z1gycgly,page_view,1722550267,/event/iihekfa9,,,direct,올리브영온라인,desktop,Windows,Samsung,1170x2532,17.8,6.3,0,,67.09,127.44,189.36,354.3,255.48,352.76,402.8,496.28,353.99,314.09,46.51,1865.81,122.52,26.41,257.91,1749.3,1803.7,325.95,105.36,612.07,True,N,0,no,N,N,0,no,Y,O
EVT-00007948,sess_8yrfv9fh,uid_2161a2d0ef94,page_view,1766310133,/brand/rygtj8xp,PRD-00771,수분크림,instagram,올리브영온라인,mobile,Windows,Whale,1170x2532,11.3,18.3,0,,67.02,11.74,778.77,162.95,26.65,87.02,503.61,767.21,33.34,143.7,18.23,281.56,120.48,0.65,504.78,139.9,428.43,3.91,29.06,22.93,False,Y,1,no,N,N,1,no,N,O
EVT-00007949,sess_cra7u7hr,anon_llbivlhh,purchase,1751084632,/brand/q2hgbvde,,비타민C,affiliate,iOS앱,tablet,iOS,Chrome,2560x1440,24.8,44.0,89000,,138.1,112.92,639.22,60.89,208.0,114.24,31.35,110.93,772.37,216.6,416.22,547.07,467.43,8.22,458.55,34.31,580.53,357.35,520.11,24.12,False,N,1,yes,N,Y,0,yes,N,X
EVT-00007950,sess_kaqjqyc2,anon_r3ozpo94,remove_cart,1737975202,/mypage/k4chf30c,,선크림,google,쿠팡,mobile,iOS,Safari,390x844,23.8,20.3,52000,control,304.19,172.34,1093.38,773.5,85.01,108.75,91.13,1196.37,876.39,113.89,195.42,1688.83,218.23,11.79,8.06,219.86,2775.45,282.9,453.06,514.37,True,N,1,yes,N,Y,0,yes,N,O
EVT-00007951,sess_ajn9wp8u,uid_010b51fd0a84,product_view,1759406607,/mypage/1dfd0x67,PRD-01815,비타민C,naver,카카오톡채널,mobile,Windows,Safari,2560x1440,14.5,55.9,0,A,202.15,53.33,650.81,26.59,180.97,57.28,246.48,3745.56,575.01,804.09,232.04,167.55,343.58,5.85,151.18,337.56,624.12,449.18,38.44,20.35,True,Y,1,no,Y,Y,1,yes,N,X
EVT-00007952,sess_texcic2f,anon_e9olcft7,product_view,1764900788,/brand/z9iw9z8o,PRD-01948,쿠션,instagram,카카오톡채널,tablet,macOS,Safari,1080x2400,1.1,37.3,0,A,9.09,18.84,2131.14,115.21,47.14,249.4,418.63,714.91,546.8,229.93,235.87,230.12,216.14,8.87,426.01,301.84,326.17,253.26,144.82,2577.39,True,N,0,yes,N,Y,0,no,N,X
EVT-00007953,sess_axeo8gct,anon_28urvapb,page_view,1729064066,/brand/fhwgxkwa,PRD-01104,선크림,instagram,모바일웹,mobile,macOS,Edge,2560x1440,17.5,75.6,0,B,77.7,430.55,230.07,28.97,247.02,121.21,136.58,1698.52,1106.02,653.32,89.99,211.79,80.46,46.53,135.68,848.65,246.38,858.2,463.78,439.74,True,Y,0,yes,Y,N,0,yes,N,O
EVT-00007954,sess_03rypshx,uid_cbfd0e11d3b1,product_view,1765157329,/checkout/42jarm2c,,쿠션,direct,Android앱,mobile,Android,Whale,1170x2532,13.8,47.7,0,B,68.23,573.55,487.47,176.33,238.51,121.23,364.69,2139.5,138.6,610.17,456.19,24.25,558.74,24.24,359.77,1525.46,98.84,241.93,148.7,262.89,False,N,0,yes,N,N,1,yes,N,O
EVT-00007955,sess_hft05p5k,uid_c12473b42387,add_to_cart,1748819344,/category/l7l3zz1z,,토너,naver,PC웹,mobile,iOS,Safari,1920x1080,99.7,16.0,89000,C,10.32,38.28,513.47,49.13,239.19,76.1,6.41,246.99,39.63,308.24,143.12,1258.4,147.6,1.92,392.25,80.96,2245.01,520.62,488.6,526.66,False,N,0,no,Y,N,1,yes,N,X
EVT-00007956,sess_437cce6h,uid_40f96bb441e4,search,1760888259,/search/k8hawy6g,,,kakao,네이버스마트스토어,mobile,macOS,Samsung,1080x2400,20.6,68.9,25000,B,304.72,91.02,323.14,303.07,627.78,145.71,562.21,774.33,75.79,659.9,44.51,63.16,184.73,0.2,220.61,187.81,173.32,1431.61,250.69,1109.09,True,N,1,no,Y,Y,1,no,N,O
EVT-00007957,sess_shkoksh9,uid_8f964c9f7cad,page_view,1751508571,/product/e07lf1fm,,레티놀,youtube,Android앱,mobile,iOS,Whale,1920x1080,32.3,86.4,0,control,6.27,58.93,533.69,478.86,58.14,45.23,52.41,1088.24,83.83,95.13,359.43,1440.5,116.76,3.97,146.99,1674.53,650.51,1680.97,66.23,367.01,False,N,1,no,Y,Y,1,no,N,O
EVT-00007958,sess_kdszn1or,uid_73b0592e153a,search,1733394028,/cart/c6z4cdrx,,레티놀,instagram,올리브영온라인,desktop,macOS,Samsung,1080x2400,177.5,0.8,15000,,105.38,82.07,50.89,186.98,325.12,294.7,435.95,770.04,768.81,529.1,147.67,1200.36,520.86,0.05,33.55,140.52,487.29,456.63,173.7,285.74,True,N,0,yes,N,Y,1,yes,N,X
EVT-00007959,sess_hyml1lwi,uid_2c5eb79cf903,page_view,1759597173,/brand/x1a9kfwm,PRD-01026,,kakao,PC웹,mobile,iOS,Chrome,390x844,3.9,86.9,38000,control,133.44,153.37,82.36,233.21,413.82,572.87,456.33,1002.96,71.51,202.3,34.73,525.73,155.95,12.64,211.65,1921.33,182.53,353.16,114.8,1295.66,False,Y,1,yes,N,N,0,no,N,X
EVT-00007960,sess_64numagv,uid_6682f82befab,wishlist_remove,1749898077,/checkout/cchs73am,PRD-00733,비타민C,kakao,PC웹,desktop,Android,Chrome,1920x1080,1.8,45.8,52000,A,37.09,19.23,92.47,43.41,125.57,111.44,158.43,2071.45,633.27,972.36,158.61,779.85,761.41,17.75,404.85,355.51,1164.99,26.97,1443.4,176.81,False,Y,1,yes,N,N,1,no,N,X
EVT-00007961,sess_zaaaaty2,uid_439ee572190d,page_view,1732422637,/search/ujdatc58,PRD-01783,토너,instagram,올리브영온라인,mobile,Windows,Edge,1080x2400,29.5,37.4,52000,control,61.68,17.92,452.9,151.29,769.09,172.71,88.06,211.75,211.95,122.88,22.3,268.63,460.53,0.1,422.3,119.88,275.92,2110.05,195.73,251.22,False,Y,1,no,N,N,0,yes,N,O
EVT-00007962,sess_0w9t3s46,anon_rt0zofbf,wishlist_add,1743557671,/cart/plyuyoid,PRD-00749,레티놀,direct,올리브영온라인,desktop,Android,Whale,390x844,4.0,92.8,0,B,228.52,760.82,94.75,67.62,1061.64,29.08,95.57,1181.96,390.06,890.53,122.2,1874.4,317.72,7.97,66.79,105.29,557.61,1457.9,390.84,125.12,True,N,0,yes,N,Y,0,no,Y,O
EVT-00007963,sess_3j2vyfak,anon_lewr2av8,search,1731952565,/checkout/4t6rowkq,PRD-01388,,direct,모바일웹,desktop,Android,Whale,1920x1080,12.7,63.4,0,control,32.02,18.42,303.79,1.59,124.28,93.82,381.97,92.25,472.65,47.31,100.74,1187.63,432.32,16.02,355.01,737.91,102.23,258.21,49.27,597.75,False,N,1,no,N,N,0,yes,N,X
EVT-00007964,sess_ynj94ukh,uid_6f1855447af1,filter,1762392667,/category/1zpeylu9,,세럼,kakao,네이버스마트스토어,mobile,macOS,Safari,1080x2400,19.3,5.6,0,C,469.0,6.48,667.02,41.67,74.96,228.55,185.62,1167.02,124.05,1280.37,351.12,747.53,739.08,10.1,71.83,931.21,174.12,97.56,419.94,709.37,True,Y,0,yes,N,N,0,yes,Y,X
EVT-00007965,sess_bulm2rim,uid_8010d5c6c512,filter,1745372651,/checkout/w2rkwxd4,PRD-00815,레티놀,affiliate,네이버스마트스토어,mobile,Windows,Chrome,1920x1080,17.8,22.8,89000,control,41.82,61.63,570.81,42.46,137.06,63.34,53.23,3049.21,11.81,457.26,191.87,161.69,431.81,9.0,43.85,134.33,3167.09,8.34,67.49,195.93,False,N,1,yes,Y,N,1,yes,N,X
EVT-00007966,sess_3pfm3iyx,anon_ee65k6t6,search,1765148610,/brand/oywd5moc,PRD-00824,,instagram,카카오톡채널,desktop,Android,Whale,1920x1080,52.9,16.7,25000,B,6.19,247.19,183.99,127.02,367.06,98.36,70.46,712.78,153.2,1108.24,430.46,235.76,164.68,32.69,2.95,2358.7,146.41,2659.8,310.39,552.26,False,Y,0,yes,N,N,1,no,Y,O
EVT-00007967,sess_y02z3udk,uid_1a7bb42e1817,page_view,1727649966,/search/ucbndtba,,레티놀,youtube,Android앱,desktop,Android,Chrome,1080x2400,42.9,55.0,0,,10.14,281.12,230.14,7.44,188.41,273.3,45.83,140.39,80.6,63.2,206.65,1007.74,821.74,0.79,212.86,2041.68,1029.02,1354.66,165.79,240.58,False,N,1,yes,Y,N,0,yes,Y,O
EVT-00007968,sess_aye7iq2a,uid_0443c4b3c129,page_view,1723477649,/search/hut6rrqr,,수분크림,google,iOS앱,desktop,iOS,Samsung,2560x1440,1.8,49.8,89000,B,132.3,49.31,97.73,421.93,597.81,6.81,50.73,2502.26,617.14,619.22,15.18,3681.29,1321.19,7.37,73.44,718.26,461.73,311.33,89.8,274.23,True,N,0,yes,N,N,1,no,Y,O
EVT-00007969,sess_d2k9bktr,anon_5gyw9jfr,page_view,1720311739,/category/48aso0yb,,토너,google,PC웹,mobile,iOS,Samsung,1080x2400,49.2,25.2,38000,,104.43,111.15,70.56,245.89,134.48,40.87,598.17,305.59,83.68,195.27,55.01,1639.47,491.11,4.47,324.03,178.89,254.23,686.03,667.85,497.4,True,Y,0,yes,N,N,0,yes,N,X
EVT-00007970,sess_demrfjnh,uid_a60664cb911e,purchase,1763485541,/checkout/9p5u7miu,,세럼,naver,네이버스마트스토어,mobile,Windows,Samsung,390x844,51.7,1.1,38000,A,218.88,226.29,280.44,85.4,555.3,42.93,17.96,794.93,12.19,117.65,85.34,654.3,261.88,4.73,66.46,141.02,167.73,708.7,282.16,247.92,False,Y,1,no,N,N,0,yes,Y,X
EVT-00007971,sess_zzdvu1y2,uid_3e21f90d0455,begin_checkout,1720832672,/search/5995pmt9,PRD-00326,쿠션,instagram,Android앱,desktop,Windows,Edge,390x844,25.6,54.4,0,A,62.86,302.69,116.39,19.85,151.01,358.67,66.45,679.69,385.49,1027.48,217.87,1005.33,370.7,14.74,196.61,158.96,1334.46,97.81,4.0,1247.25,False,N,1,no,N,Y,0,no,Y,O
EVT-00007972,sess_nuyymlnj,uid_402e4bb34719,begin_checkout,1721578766,/checkout/ghnd4c0f,,쿠션,naver,Android앱,tablet,Android,Edge,1080x2400,3.6,65.6,0,C,51.09,141.47,105.71,578.27,593.77,130.34,101.37,16.79,217.13,115.84,94.08,457.44,168.23,6.49,135.74,392.92,1111.3,143.01,470.94,402.11,False,N,0,no,Y,Y,0,yes,N,X
EVT-00007973,sess_3shqs9a4,uid_1b2cbea3bac5,search,1733945259,/product/q27xqy8n,PRD-01758,,naver,Android앱,desktop,macOS,Samsung,2560x1440,6.6,2.4,15000,control,75.77,191.09,36.94,2.75,61.61,16.99,67.39,1467.31,131.55,137.05,156.02,1511.77,255.02,0.21,488.47,860.35,243.42,163.85,7.77,0.78,True,N,1,yes,Y,Y,0,yes,Y,X
EVT-00007974,sess_jvhutcdr,uid_b07b1bb64520,page_view,1728798215,/product/ivwvghay,PRD-00772,레티놀,google,네이버스마트스토어,mobile,iOS,Chrome,1920x1080,3.0,62.5,0,C,111.58,167.96,44.64,697.83,70.49,79.15,52.03,1543.28,363.26,576.92,768.42,36.45,45.15,2.88,261.79,335.43,3136.05,208.45,60.04,923.14,False,Y,1,no,N,Y,1,yes,N,X
EVT-00007975,sess_61q8fpqb,anon_ul9bv24h,remove_cart,1732580982,/product/vrhj3tjr,PRD-01875,레티놀,instagram,모바일웹,desktop,iOS,Edge,1920x1080,7.5,88.9,52000,C,44.61,612.17,102.62,51.2,38.33,11.25,143.47,36.33,406.09,266.96,47.14,196.74,243.75,12.07,295.25,1464.66,95.03,1348.57,530.84,2055.87,False,Y,0,yes,Y,N,0,no,N,X
EVT-00007976,sess_p1kxuawz,uid_8f7fa060b1cf,compare,1731432494,/product/htj79qnc,PRD-00478,레티놀,youtube,무신사,mobile,Android,Safari,2560x1440,32.8,64.8,89000,B,12.04,76.16,277.35,42.12,56.26,53.24,330.03,293.98,969.87,925.87,56.62,761.43,599.9,2.39,374.46,732.3,1116.97,981.45,621.88,541.75,False,Y,1,no,N,Y,1,no,Y,O
EVT-00007977,sess_bk1ec3n8,uid_7e830aaa3f4e,add_to_cart,1745205567,/search/guutyf9e,,,affiliate,카카오톡채널,desktop,macOS,Edge,390x844,21.9,77.1,0,,186.2,70.7,757.26,16.46,124.65,164.45,43.11,897.67,242.55,1780.81,58.25,24.95,159.08,13.59,28.05,9.23,1131.16,799.89,318.36,1489.81,True,Y,0,yes,Y,N,1,yes,N,O
EVT-00007978,sess_e6qremlh,uid_528de1035250,add_to_cart,1739366208,/category/45uquv6y,,쿠션,youtube,Android앱,mobile,macOS,Chrome,1080x2400,15.2,71.4,52000,control,194.41,35.13,133.98,11.64,151.73,225.03,32.55,1758.35,139.54,32.11,92.69,232.12,834.12,5.39,15.62,1140.19,1114.18,191.47,314.71,794.98,True,Y,0,no,N,N,1,no,Y,X
EVT-00007979,sess_wd3b7765,anon_v42rvmdy,page_view,1755881987,/brand/tl9c5d4u,PRD-00155,레티놀,direct,네이버스마트스토어,mobile,iOS,Chrome,1920x1080,25.4,38.8,0,A,53.67,198.2,524.38,36.76,52.46,167.36,19.67,1252.69,26.75,184.86,34.08,548.84,231.73,3.56,144.79,154.5,122.12,108.24,590.09,10.38,False,N,0,no,N,N,0,no,N,X
EVT-00007980,sess_p387conn,anon_pkxal6l9,page_view,1758503929,/mypage/kvvzzywk,,토너,instagram,무신사,mobile,Android,Samsung,1170x2532,3.8,46.5,0,,6.12,4.67,749.95,24.07,84.71,106.15,121.82,433.71,306.52,330.15,23.18,1698.89,937.31,2.09,291.71,1243.63,108.73,1685.49,172.0,334.07,False,Y,1,yes,Y,Y,1,no,Y,O
EVT-00007981,sess_cuhtmy0y,uid_879c87565e63,page_view,1717989693,/search/95mku8tg,,,,쿠팡,mobile,iOS,Samsung,390x844,93.4,18.0,25000,control,29.21,153.14,1.09,54.88,16.03,2.76,46.62,1450.26,2083.09,368.45,411.84,1250.21,36.81,3.43,465.66,943.37,392.8,1577.82,31.29,18.97,False,N,1,no,Y,Y,0,yes,Y,X
EVT-00007982,sess_rvbjnzj0,anon_72yuneux,page_view,1749470955,/checkout/6b1oxsya,,토너,naver,PC웹,mobile,Android,Safari,2560x1440,50.4,53.5,0,B,40.34,90.8,623.42,665.26,132.53,167.88,369.38,19.37,17.4,184.11,248.21,209.36,828.84,15.99,329.63,649.49,381.33,803.07,437.52,133.1,True,N,0,no,N,Y,0,no,Y,X
EVT-00007983,sess_y59aqnmj,uid_b1d67b84b08f,page_view,1748717551,/checkout/pkfry6gk,,선크림,google,카카오톡채널,desktop,iOS,Whale,390x844,74.4,22.0,0,A,16.86,691.57,380.72,257.87,99.45,71.86,65.33,1672.66,532.49,109.57,177.89,34.96,184.18,5.97,1087.31,1405.29,325.4,560.41,135.19,513.87,False,Y,1,no,Y,N,0,yes,N,O
EVT-00007984,sess_r0nlagf7,uid_4d60c8a7dab0,page_view,1764168274,/product/i6q2gzd7,PRD-00487,토너,google,카카오톡채널,mobile,iOS,Safari,390x844,10.8,70.6,0,,16.85,108.9,434.01,74.31,84.04,14.2,87.64,1750.37,29.09,936.21,90.78,1100.87,114.43,2.32,626.87,1365.44,73.64,12.36,446.95,24.31,False,Y,0,no,Y,Y,0,no,N,O
EVT-00007985,sess_th49dalm,anon_ycyd654o,review_click,1752231834,/mypage/8nlq43dl,,세럼,google,iOS앱,tablet,iOS,Samsung,390x844,1.2,50.1,0,control,146.63,154.0,474.29,514.81,20.49,231.34,136.75,71.68,414.01,36.32,844.09,1901.99,95.61,4.62,158.64,82.29,1594.03,1716.48,197.15,111.79,True,N,0,yes,N,N,0,no,Y,X
EVT-00007986,sess_qkf10a4f,uid_120bc219bbea,product_view,1752080213,/product/e2fbs5vb,PRD-01506,,,네이버스마트스토어,mobile,Android,Chrome,390x844,21.2,79.1,15000,C,18.97,97.75,310.39,99.39,255.03,117.53,301.42,207.85,682.25,726.46,214.65,287.5,25.95,0.43,42.12,2.74,849.79,333.56,619.96,419.35,True,N,1,yes,Y,Y,0,no,Y,X
EVT-00007987,sess_5jhj0n82,anon_bpxhum65,page_view,1754292046,/event/hia3cek4,PRD-00218,세럼,,카카오톡채널,mobile,Windows,Safari,1170x2532,126.1,25.3,38000,,1.6,156.32,1224.25,77.69,3.19,83.36,119.66,416.78,1487.27,23.39,346.04,423.79,521.14,20.92,584.86,6003.67,768.26,972.63,46.28,3.84,True,N,0,no,N,N,0,no,N,X
EVT-00007988,sess_pmjechnf,anon_8z8efqn9,begin_checkout,1724080976,/mypage/du9nbwi6,,,direct,카카오톡채널,desktop,Windows,Whale,390x844,77.7,85.8,38000,,305.88,11.85,295.37,118.55,344.23,345.7,66.54,817.89,758.89,406.31,74.68,28.06,424.27,12.47,223.32,1858.79,1184.83,278.5,264.54,421.36,True,Y,0,no,Y,N,0,yes,N,X
EVT-00007989,sess_rug2fp67,anon_esfiuol3,page_view,1728638690,/brand/pezvo22c,,,google,Android앱,mobile,iOS,Chrome,390x844,71.6,21.1,52000,B,128.15,2.21,579.73,21.62,216.19,127.56,102.17,46.18,201.9,1023.25,78.29,52.35,141.4,0.42,232.63,690.35,1626.95,712.62,829.2,224.42,True,N,0,yes,Y,Y,0,no,N,O
EVT-00007990,sess_8w97v6ij,anon_vcygry76,product_view,1759015514,/search/yqkwi50k,PRD-00641,클렌징,naver,네이버스마트스토어,mobile,iOS,Edge,390x844,19.3,18.1,0,C,54.19,28.98,277.36,15.63,465.49,183.76,223.59,368.88,46.57,236.0,234.24,874.2,139.94,34.79,37.74,161.96,631.49,139.22,290.68,148.26,True,Y,0,yes,N,Y,0,yes,N,X
EVT-00007991,sess_76xvtehk,anon_zmwe67gp,page_view,1735385038,/product/yu35xxx3,PRD-00778,세럼,google,무신사,desktop,Windows,Samsung,1080x2400,17.6,45.2,52000,control,37.71,362.71,315.55,15.51,380.76,193.82,791.15,554.63,1365.36,1379.48,18.16,502.7,817.04,2.73,270.69,267.43,747.07,189.75,76.03,778.07,True,Y,0,no,N,N,0,yes,Y,X
EVT-00007992,sess_45jsx8sq,uid_254c926c4272,filter,1763973352,/category/tcr903ph,PRD-00973,,kakao,모바일웹,mobile,Windows,Edge,1170x2532,1.4,47.6,89000,B,45.08,395.74,85.38,189.04,51.74,33.26,464.31,357.62,157.51,474.56,144.79,276.02,143.52,30.73,633.41,687.9,20.77,409.97,21.32,286.5,False,N,0,yes,N,Y,0,no,Y,O
EVT-00007993,sess_i03dhtm0,uid_a32765b1fef5,product_view,1744139831,/search/mfu4m46l,PRD-00072,토너,kakao,네이버스마트스토어,mobile,Android,Safari,2560x1440,10.4,75.2,0,control,38.34,72.16,184.6,36.99,12.88,240.02,585.08,1719.95,530.43,139.26,19.88,656.5,16.23,12.04,186.28,1095.16,1444.39,495.12,157.26,1033.93,False,N,0,no,Y,Y,1,yes,N,O
EVT-00007994,sess_rqvd7oyy,uid_56db4a90c4d3,page_view,1742413658,/event/7tydosmd,PRD-01369,수분크림,naver,PC웹,mobile,Android,Safari,390x844,13.4,18.7,52000,control,225.28,267.09,2896.28,406.21,185.43,124.22,253.18,313.36,484.14,32.9,198.01,2887.15,583.86,21.71,93.08,137.27,291.92,352.99,202.54,931.53,False,N,0,no,N,N,1,yes,N,X
EVT-00007995,sess_mskmjyc4,anon_y321j0wi,product_view,1763255479,/category/5gwvk3x8,,마스크팩,naver,PC웹,desktop,Android,Chrome,2560x1440,9.8,86.7,52000,A,16.2,207.66,175.22,119.37,566.05,461.59,19.14,2130.84,886.92,194.16,164.39,1326.75,159.5,36.11,132.36,426.02,1031.21,557.83,177.36,164.81,True,Y,1,no,Y,Y,0,yes,N,O
EVT-00007996,sess_alkqf1zj,anon_ljqohess,page_view,1724513150,/category/ffu4amgp,PRD-00653,마스크팩,direct,PC웹,mobile,Android,Chrome,390x844,48.3,35.2,0,B,54.91,587.42,837.7,380.19,986.41,51.07,822.91,887.32,40.99,159.06,39.33,1282.46,366.75,19.79,14.29,1076.42,223.24,38.65,290.69,1301.07,False,Y,1,yes,N,N,1,no,N,X
EVT-00007997,sess_nf82bbjb,uid_eda02bc8288b,purchase,1726026277,/product/i3675sn6,PRD-00155,비타민C,affiliate,모바일웹,mobile,Windows,Whale,1080x2400,22.7,34.1,0,B,91.74,161.13,61.16,517.7,892.82,20.29,301.42,508.5,18.02,63.24,4.83,1032.34,237.99,1.6,444.65,33.1,221.88,643.02,401.96,1041.04,True,N,0,yes,Y,Y,1,yes,Y,X
EVT-00007998,sess_ccywd32m,anon_ldceb2t1,notification_click,1730694672,/checkout/bbs4qzar,PRD-01677,쿠션,affiliate,Android앱,desktop,macOS,Safari,1080x2400,7.0,48.3,15000,,2.42,22.15,277.02,216.78,204.95,103.12,233.9,1409.54,526.65,1494.22,119.46,1706.91,815.32,9.3,33.35,193.76,983.07,1952.92,587.83,682.51,True,N,0,no,N,N,1,no,Y,O
EVT-00007999,sess_ifb7i4fj,uid_8d75120f993a,page_view,1733824383,/mypage/w5041ve9,PRD-01589,,youtube,Android앱,mobile,Windows,Edge,1080x2400,13.0,89.4,52000,,121.57,70.34,329.53,181.9,14.82,36.3,603.97,485.55,618.84,230.77,219.82,320.89,312.98,1.7,709.95,131.66,1013.56,173.88,419.56,1390.95,False,Y,1,yes,N,N,1,no,Y,O
EVT-00008000,sess_kk49owl9,uid_8e359b4d3177,search,1759285088,/search/xk7bddo6,PRD-01335,,google,쿠팡,tablet,Android,Chrome,2560x1440,54.7,62.9,52000,,22.6,210.73,421.74,196.33,214.57,98.53,126.84,651.4,508.05,52.94,134.62,411.45,769.78,10.14,36.78,944.68,540.51,290.38,249.22,775.59,True,N,1,yes,Y,N,0,no,N,O
EVT-00008001,sess_nqq9g0gg,anon_9mfr6eyh,page_view,1743399590,/brand/emoafqvk,,,google,카카오톡채널,mobile,Android,Safari,2560x1440,7.8,0.6,38000,,98.91,204.26,633.77,554.44,935.39,11.57,90.07,424.61,8.86,160.87,9.85,157.52,159.88,2.76,162.75,83.06,97.18,642.99,311.45,343.4,True,N,0,no,Y,Y,1,yes,N,X
EVT-00008002,sess_tvhndtbx,uid_067bb7b959ea,product_view,1743016181,/product/w1r83ao8,PRD-00769,클렌징,youtube,iOS앱,mobile,iOS,Whale,2560x1440,1.4,61.9,25000,A,95.48,82.85,709.4,736.08,127.55,65.25,10.29,1415.32,204.88,718.73,468.44,315.79,33.03,22.77,42.61,998.2,19.75,908.57,564.55,523.06,False,N,1,no,N,Y,0,yes,Y,X
EVT-00008003,sess_py3th5yu,uid_4caab8675ac4,filter,1756566409,/search/dphyc1zt,,비타민C,direct,올리브영온라인,mobile,macOS,Samsung,1170x2532,96.3,29.3,52000,control,23.58,28.86,401.32,278.5,1.06,230.8,70.53,461.21,51.88,821.77,380.98,157.27,41.66,2.89,16.82,1206.92,225.92,418.15,249.67,1391.82,False,Y,1,no,N,N,0,no,Y,X
EVT-00008004,sess_w68kjkfa,uid_d44c4358bb6d,page_view,1747545609,/cart/6pyxkt4o,PRD-00937,,naver,네이버스마트스토어,mobile,Android,Whale,1080x2400,98.6,16.9,0,C,24.02,26.45,722.22,206.6,285.51,1064.63,170.83,202.18,425.53,95.51,73.52,1419.7,39.41,22.82,587.31,1661.01,951.76,1184.55,192.59,1170.33,True,Y,1,yes,N,N,0,no,Y,X
EVT-00008005,sess_f9xdjo4k,anon_m1h6soz1,notification_click,1741295164,/mypage/ivll44cx,,,naver,카카오톡채널,desktop,Windows,Whale,1920x1080,0.9,64.5,0,control,138.58,8.6,62.19,63.95,15.44,32.66,901.32,2239.38,871.81,424.31,64.96,1065.75,514.99,0.36,107.79,20.64,92.67,255.57,87.67,2458.84,True,N,0,yes,N,Y,1,no,N,O
EVT-00008006,sess_rj5jueyh,anon_67o8t8d4,page_view,1740138849,/mypage/cmup4e6r,PRD-01714,,direct,PC웹,desktop,iOS,Safari,390x844,54.3,83.8,0,B,34.56,131.86,91.64,120.61,136.86,237.59,568.08,196.55,134.02,42.26,362.59,1800.12,100.37,5.1,271.8,78.42,2231.63,63.91,22.26,14.07,False,Y,0,yes,Y,N,1,no,Y,O
