sku,warehouse_id,warehouse_name,location_code,current_stock,reserved_stock,available_stock,safety_stock,reorder_point,max_stock,last_inbound_date,last_outbound_date,lot_number,expiry_date,manufacture_date,inbound_cost_krw,storage_fee_daily,status,temperature_zone,supplier_ref,wms_metric_01,wms_metric_02,wms_metric_03,wms_metric_04,wms_metric_05,wms_metric_06,wms_metric_07,wms_metric_08,wms_metric_09,wms_metric_10,wms_metric_11,wms_metric_12,wms_metric_13,wms_metric_14,wms_metric_15,wms_metric_16,wms_metric_17,wms_metric_18,wms_metric_19,wms_metric_20,wms_flag_01,wms_flag_02,wms_flag_03,wms_flag_04,wms_flag_05,wms_flag_06,wms_flag_07,wms_flag_08,wms_flag_09,wms_flag_10
SKU00001863,WH-03,부산센터,C-16-5,393,15,229,10,150,800,09-22-2023,2025-04-25,LOT20242847,2027-02-21,2023.12.05,46899,55.74,폐기예정,냉장,SUP-036,82.25,272.07,162.07,37.85,47.99,1079.94,236.97,89.9,659.6,29.49,105.76,1638.66,164.51,306.01,14.15,167.23,165.36,354.82,343.68,43.15,Y,False,N,False,no,0,0,X,no,N
SKU00001863,WH-01,김포센터,B-34-4,200,23,437,10,30,300,2025-05-23,01/02/2024,LOT20238984,20250706,2024.10.22,22629,65.7,정상,상온,SUP-036,291.74,828.48,194.75,1286.89,141.66,3154.99,123.67,241.09,851.75,279.77,1425.74,989.56,513.96,3688.06,3.24,34.96,498.79,607.69,376.2,139.38,Y,False,Y,False,yes,0,0,O,no,N
SKU00001864,WH-05,광주센터,D-33-2,385,15,367,50,100,800,06-17-2024,2025-06-27,LOT20248287,2027.12.08,03-30-2025,42326,98.59,정상,상온,SUP-027,210.59,785.03,10.64,310.05,218.66,363.82,266.29,359.32,697.85,43.94,156.24,1043.44,1349.49,487.57,8.62,80.24,1213.83,1223.58,304.29,80.23,Y,False,N,True,no,0,0,X,yes,N
SKU00001864,WH-02,인천센터,E-12-3,28,25,204,30,30,800,20240919,20240120,LOT20247985,07/02/2026,07-08-2023,26633,28.1,이상재고,냉장,SUP-027,196.82,1297.91,7.36,717.93,465.89,202.12,56.02,589.6,773.04,64.91,974.45,1190.69,1013.43,570.48,56.7,40.83,3391.47,280.23,102.02,389.59,N,False,N,True,no,1,1,X,no,N
SKU00001864,WH-03,부산센터,D-06-3,348,39,384,30,30,1000,27/01/2025,20241226,LOT20244104,17/10/2027,2024.07.30,47085,70.39,반품입고,상온,SUP-027,197.02,1175.97,19.88,435.84,12.1,1758.04,227.88,1012.01,510.96,178.66,473.37,1111.66,557.09,1041.01,63.0,266.16,542.78,1498.62,5.33,35.29,N,False,Y,True,no,1,0,O,no,N
SKU00001865,WH-05,광주센터,C-48-4,351,6,307,100,100,300,2023.06.27,2024.12.01,LOT20243611,2027-11-23,2023-02-27,24927,85.04,폐기예정,상온,SUP-012,259.96,1039.6,26.36,1774.18,343.3,1070.57,812.32,118.7,758.47,127.22,143.1,301.79,707.93,508.82,14.1,295.69,2670.68,357.78,93.15,126.06,Y,True,Y,True,yes,1,1,X,no,Y
SKU00001866,WH-01,김포센터,C-47-3,170,30,25,10,30,500,2024-09-18,06-17-2023,LOT20249667,2027.07.04,2023.06.30,43144,90.16,폐기예정,상온,SUP-036,81.05,75.17,41.53,1064.5,266.16,262.51,225.77,284.4,296.62,865.25,162.48,1694.11,461.51,358.19,2.5,357.27,210.14,2354.16,115.45,162.4,N,True,Y,False,yes,0,0,X,no,N
SKU00001866,WH-04,대구센터,A-16-2,279,21,243,100,150,500,11-11-2025,20250528,LOT20242257,2027-06-30,03-28-2025,46133,87.0,폐기예정,상온,SUP-036,302.91,590.46,48.07,177.78,158.8,969.48,103.84,1580.93,825.16,247.14,14.66,229.47,169.14,633.87,99.41,2.12,264.25,1740.74,41.2,25.43,N,False,Y,False,no,1,0,O,no,Y
SKU00001867,WH-01,김포센터,F-07-3,157,24,79,100,100,200,20231110,2023-10-15,LOT20233158,23/10/2026,06-04-2024,29488,89.79,정상,냉장,SUP-019,221.99,1684.99,79.6,147.36,342.8,52.35,58.45,652.69,2453.7,371.53,591.21,906.18,199.51,1234.65,38.45,138.38,700.63,536.21,224.02,77.82,N,True,N,False,yes,1,1,O,no,N
SKU000#1867,WH-05,광주센터,F-19-2,105,6,345,10,100,800,20231024,20240621,LOT20232610,2027-12-04,23/12/2023,23347,42.97,정상,상온,SUP-019,113.6,1316.87,88.96,726.34,157.88,1428.75,57.6,5077.02,1708.96,132.47,363.51,256.78,2793.45,165.09,3.56,62.41,819.33,3280.41,267.62,59.23,Y,False,Y,False,no,0,1,O,yes,N
SKU00001868,WH-03,부산센터,A-46-3,464,2,389,20,80,1000,20250608,20250817,LOT20230790,21/11/2026,2024-12-31,40567,66.97,정상,상온,SUP-041,312.01,2107.86,172.67,218.36,9.67,1912.01,764.18,45.43,345.2,967.41,163.05,474.74,1458.61,1726.98,4.77,226.89,1400.45,276.72,329.59,224.23,N,False,Y,True,no,1,1,X,yes,N
SKU00001869,WH-03,부산센터,C-03-4,436,41,205,20,50,1000,2025-10-03,13/09/2024,LOT20242531,07-04-2027,20240829,31512,27.6,이상재고,상온,SUP-020,93.47,277.73,59.16,80.09,310.37,1853.82,167.87,504.62,622.19,179.25,871.37,1554.9,650.38,761.4,23.99,126.51,483.42,278.6,208.21,171.41,Y,False,N,True,yes,0,1,X,yes,N
SKU00001869,WH-01,김포센터,F-09-1,173,30,272,50,100,1000,2024.04.02,2024.08.27,LOT20250099,2027.11.20,2025.03.08,22867,76.77,이상재고,냉장,SUP-020,226.94,340.28,77.02,36.55,142.78,487.11,237.89,1719.54,1054.97,466.67,216.58,100.77,444.13,103.05,26.53,55.51,231.03,2754.28,184.98,53.86,Y,True,Y,False,yes,0,1,O,yes,N
SKU00001869,WH-05,광주센터,B-06-3,460,33,136,30,20,500,20250331,20230618,LOT20231805,11-23-2026,2024.02.10,20134,77.82,정상,상온,SUP-020,0.14,937.08,20.98,892.91,416.5,327.29,782.66,790.46,1314.18,46.92,729.43,739.09,346.11,870.31,82.57,193.5,397.0,135.72,202.77,387.09,Y,True,Y,False,yes,1,1,X,no,N
SKU00001870,WH-02,인천센터,F-24-3,143,6,379,30,20,1000,20230624,2024-03-02,LOT20237931,13/12/2026,20241209,1816,52.69,이상재고,냉장,SUP-019,24.19,144.11,58.61,450.03,192.38,46.27,234.38,1721.56,418.99,28.63,416.16,96.65,2359.84,456.7,49.77,150.91,1856.82,871.38,12.28,183.87,N,False,N,False,yes,1,0,X,no,N
SKU00001871,WH-04,대구센터,D-30-5,78,43,208,20,100,200,2025-11-05,2023-06-02,LOT20236878,18/07/2026,2024.11.01,41594,71.08,정상,상온,SUP-007,14.58,1094.85,103.91,689.23,609.02,411.79,434.63,1703.96,1218.46,15.34,478.66,616.41,990.31,1816.39,3.68,503.49,128.21,1709.82,192.63,248.96,N,False,N,False,no,0,1,O,no,Y
SKU00001871,WH-02,인천센터,E-30-4,302,22,142,10,80,200,27/04/2024,08-23-2023,LOT20235057,2026.03.23,11/06/2023,14968,58.88,반품입고,상온,SUP-007,259.06,149.1,18.22,48.94,48.73,530.33,300.99,210.68,83.54,159.07,2902.96,37.9,2431.15,326.67,37.51,78.34,122.87,751.23,15.15,177.97,N,False,N,True,yes,1,0,O,no,Y
SKU00001871,WH-05,광주센터,F-37-1,181,16,172,10,20,800,18/10/2023,20230912,LOT20247866,10/01/2025,2024-10-14,14724,48.05,정상,상온,SUP-007,7.99,482.95,2.07,1384.31,604.85,111.77,204.01,175.69,1036.88,36.4,538.92,509.12,732.8,306.68,62.65,21.63,60.85,161.11,191.89,113.61,Y,True,N,False,yes,1,1,X,yes,N
SKU00001872,WH-05,광주센터,C-14-4,132,8,253,50,30,300,20230515,03-05-2023,LOT20233699,04-13-2025,20230814,20956,12.95,폐기예정,상온,SUP-058,101.56,699.25,155.01,1028.31,352.93,507.94,218.69,631.15,1079.25,449.77,262.97,151.24,1076.27,309.07,13.43,341.12,957.96,65.41,193.98,156.21,N,True,N,False,yes,0,0,O,no,Y
SKU00001873,WH-03,부산센터,A-10-2,204,31,283,100,100,200,20240613,20251004,LOT20250959,2027.12.05,19/08/2024,42718,58.19,정상,냉장,SUP-052,22.35,699.96,12.95,243.18,101.06,473.43,80.83,678.33,16.95,17.52,279.7,348.05,424.18,197.02,49.5,74.73,420.48,1180.99,691.11,157.49,N,False,N,True,no,1,0,X,yes,Y
SKU00001873,WH-02,인천센터,A-50-5,403,32,295,30,100,200,2023-11-18,08-24-2025,LOT20241376,07-27-2025,20231008,31409,15.41,반품입고,냉동,SUP-052,103.85,622.64,38.86,174.21,527.76,451.49,257.82,1539.83,77.89,206.56,708.47,1202.75,146.59,208.22,65.72,250.52,614.8,405.01,630.01,280.16,Y,True,N,True,no,0,1,O,yes,Y
SKU00001874,WH-02,인천센터,F-05-1,414,15,431,10,150,200,10/12/2024,2025-01-28,LOT20247358,05-20-2027,20240115,46614,12.63,정상,냉동,SUP-053,28.2,1305.2,119.84,40.62,342.64,1791.87,615.15,15.32,20.35,140.56,1278.77,1597.09,1201.2,100.22,8.57,426.37,1696.92,381.34,179.6,509.75,N,False,N,True,yes,0,0,O,no,Y
SKU00001875,WH-04,대구센터,C-17-5,314,20,208,10,150,800,20251125,20250221,LOT20234831,26/11/2025,2025-01-06,39842,78.56,이상재고,냉장,SUP-049,68.33,58.38,91.54,1856.6,581.37,657.9,249.44,440.34,70.08,445.12,0.26,47.41,292.7,2437.91,14.12,316.79,383.67,550.27,162.31,198.58,Y,False,Y,True,yes,1,0,O,no,N
SKU00001875,WH-03,부산센터,A-06-4,294,32,123,20,30,500,20230927,2024.06.14,LOT20237477,20261006,2023.08.09,35143,83.62,정상,상온,SUP-049,270.55,1223.28,7.04,1228.99,705.91,2428.6,1.71,722.25,268.06,266.7,165.85,54.0,47.12,510.3,6.28,14.26,297.57,1283.07,214.09,341.24,Y,True,Y,False,no,0,0,X,no,N
SKU00001875,WH-01,김포센터,B-35-2,281,46,417,100,20,300,20240707,20231114,LOT20245185,2025-08-28,20250323,7846,54.21,이상재고,상온,SUP-049,73.05,336.69,62.74,2387.1,544.26,46.74,30.12,1373.95,370.85,272.68,478.04,69.34,467.0,174.46,22.13,298.53,21.26,1134.88,78.47,81.95,N,False,Y,False,no,1,1,O,yes,Y
SKU00001876,WH-05,광주센터,F-10-4,187,26,208,10,150,300,2024.04.10,02/01/2024,LOT20232600,2027-06-20,2024.07.13,7468,14.03,반품입고,상온,SUP-015,259.12,3000.35,24.59,333.57,438.08,664.67,117.58,436.09,4442.05,133.46,642.86,1563.95,130.81,76.88,2.47,302.47,581.36,4110.04,212.8,8.69,N,False,N,True,yes,0,0,O,no,Y
SKU00001876,WH-01,김포센터,E-11-3,498,40,164,30,30,1000,2025-08-24,03/05/2025,LOT20231959,2027.08.19,08/06/2024,46780,71.36,정상,상온,SUP-015,2.74,610.91,0.62,194.27,415.34,1683.67,29.53,987.12,1027.99,175.34,508.35,1514.25,1861.44,1177.24,11.69,13.08,2396.21,366.35,104.3,79.48,Y,False,N,True,yes,1,0,X,yes,Y
SKU00001876,WH-02,인천센터,C-13-2,346,2,212,20,20,800,20230306,2023-03-01,LOT20250294,2027.01.17,20240528,26911,16.36,정상,냉장,SUP-015,165.9,192.22,47.79,113.25,644.32,91.95,239.25,1810.38,231.91,13.18,338.72,174.61,404.17,429.37,19.81,876.59,1616.18,270.78,108.11,373.5,Y,True,N,False,no,0,1,O,yes,N
SKU00001877,WH-02,인천센터,C-49-5,2,9,298,20,80,200,2023-02-10,2024-04-10,LOT20237872,2025-08-13,12/03/2025,17126,28.16,정상,상온,SUP-006,3.52,432.02,76.21,1056.29,73.48,920.69,499.3,228.4,492.36,153.63,44.95,224.0,296.8,465.51,10.98,39.07,978.0,2658.88,19.8,147.07,Y,False,Y,False,yes,1,1,X,yes,Y
SKU00001878,WH-04,대구센터,B-20-3,487,10,427,100,30,800,11/08/2025,28/06/2023,LOT20230399,07-08-2026,10/07/2023,31459,74.0,이상재고,상온,SUP-034,155.41,1014.38,3.37,226.16,44.71,85.9,91.81,1319.1,717.49,23.23,1409.21,14.2,244.96,456.91,22.89,113.22,1469.11,3512.42,227.18,117.79,N,False,Y,True,yes,0,1,O,yes,N
SKU00001879,WH-05,광주센터,A-26-4,290,2,295,10,150,500,20230325,2023-04-19,LOT20235542,2025-02-09,2023-12-11,15991,38.17,폐기예정,상온,SUP-002,25.85,1169.38,40.36,248.01,42.12,423.33,206.73,39.45,915.97,34.96,747.48,630.55,510.39,198.3,2.98,293.08,491.74,410.11,125.25,398.4,N,True,Y,False,yes,0,0,O,yes,N
SKU00001879,WH-02,인천센터,E-39-2,131,37,61,50,150,300,12/09/2024,25/04/2024,LOT20231644,25/02/2025,01/02/2023,46985,30.03,폐기예정,냉장,SUP-002,107.98,241.12,16.77,1232.79,183.15,663.71,53.9,285.57,531.43,31.39,385.69,1229.4,35.25,2344.65,3.58,344.08,329.75,1382.87,269.95,75.29,Y,False,N,True,yes,1,1,X,no,Y
SKU00001880,WH-04,대구센터,D-26-1,273,32,165,50,100,300,13/05/2023,20250926,LOT20240724,09/10/2026,2023.10.09,21862,94.29,폐기예정,냉장,SUP-027,14.63,1201.95,90.98,225.52,863.0,1925.73,22.69,1296.04,2157.55,131.36,864.42,302.92,218.99,50.11,22.28,17.21,739.43,2247.48,247.61,512.42,Y,False,N,True,yes,1,0,X,yes,Y
SKU00001880,WH-03,부산센터,D-13-3,89,12,4,20,30,800,11/04/2025,26/04/2025,LOT20236047,05-31-2026,12/02/2024,47536,19.02,정상,상온,SUP-027,172.66,2005.08,127.76,134.38,50.27,691.97,184.65,64.0,190.69,44.17,438.39,990.41,1125.56,247.43,14.01,137.18,1381.25,322.71,411.29,27.96,Y,True,Y,True,yes,1,0,X,no,Y
SKU00001880,WH-05,광주센터,F-03-3,439,29,404,30,20,200,20240706,20230609,LOT20248602,20260517,13/06/2023,27444,36.28,폐기예정,상온,SUP-027,940.83,448.5,90.99,42.86,301.92,754.05,58.25,2061.78,128.57,286.95,43.39,1279.21,1317.67,27.05,77.69,204.78,927.37,36.12,121.47,19.81,Y,False,N,True,no,0,0,O,no,N
SKU00001881,WH-04,대구센터,B-40-2,239,4,114,10,50,500,10/03/2023,22/06/2023,LOT20240387,2027.03.06,2024.10.08,30186,31.0,정상,상온,SUP-051,207.93,4.59,65.73,185.97,1378.32,3374.55,3.67,505.35,1113.94,238.58,1553.3,784.2,14.66,2684.37,27.32,307.48,536.79,777.28,300.48,40.23,N,True,Y,True,yes,1,0,X,yes,Y
SKU00001881,WH-03,부산센터,F-37-4,316,0,299,100,20,800,08/08/2024,2025.09.21,LOT20245163,20260412,27/03/2025,42785,99.72,정상,상온,SUP-051,209.94,549.67,147.41,1.0,93.54,614.08,59.59,1286.41,259.96,676.55,58.59,436.8,2091.88,107.5,168.92,448.71,26.82,512.73,365.07,98.88,N,True,Y,False,no,1,0,X,yes,Y
SKU00001881,WH-02,인천센터,F-05-4,368,25,199,100,100,300,2023.01.09,20230812,LOT20234991,31/03/2027,20250315,25931,40.31,폐기예정,상온,SUP-051,55.52,627.35,222.39,38.94,330.51,251.67,45.58,1305.91,48.09,165.53,458.71,766.74,405.42,1881.33,78.98,219.81,79.46,1227.48,51.57,218.93,N,False,N,False,yes,1,0,O,yes,Y
SKU00001882,WH-02,인천센터,A-33-4,157,50,18,100,80,500,20230308,26/03/2025,LOT20231881,2026.05.17,2024.03.26,39025,27.67,정상,냉동,SUP-055,471.74,1837.76,18.28,355.84,327.37,3201.24,253.08,222.73,987.49,45.16,302.17,1144.04,492.54,1368.4,4.28,65.83,199.6,1180.09,8.84,2.29,N,False,Y,True,yes,0,1,X,no,Y
SKU00001882,WH-04,대구센터,E-41-5,194,11,274,10,50,300,2023-03-23,2024.12.29,LOT20240293,08/03/2025,2023.02.15,24092,27.31,폐기예정,냉장,SUP-055,284.18,82.13,33.96,738.86,87.48,413.19,317.73,61.91,1173.39,128.87,164.74,436.29,1082.22,995.72,4.18,182.16,3007.68,261.05,129.79,189.55,Y,False,N,False,no,0,0,X,yes,N
SKU00001882,WH-05,광주센터,D-06-1,243,38,110,30,50,1000,2024-12-22,2025.07.01,LOT20240120,2027.10.22,27/11/2023,42013,86.01,정상,냉장,SUP-055,33.48,991.15,314.37,534.87,248.35,817.56,172.28,3708.75,1293.94,1052.05,154.07,518.53,355.87,2605.78,130.91,203.92,193.76,253.0,493.54,54.57,Y,True,N,False,yes,1,0,O,no,N
SKU00001883,WH-02,인천센터,E-02-4,19,39,91,10,20,1000,2025.09.02,2024.11.15,LOT20235270,04/09/2025,2025.03.27,42181,59.95,정상,상온,SUP-057,131.27,771.81,26.55,698.81,439.35,665.82,75.01,778.81,202.65,79.74,198.54,87.83,466.63,741.49,36.62,6.82,1592.95,710.59,119.44,202.09,N,True,Y,False,no,0,0,O,no,Y
SKU00001884,WH-01,김포센터,A-11-2,490,0,326,10,100,1000,29/01/2023,20230816,LOT20249557,2025-05-22,24/02/2023,5546,37.37,폐기예정,냉장,SUP-055,90.19,249.57,101.92,184.79,23.79,54.32,588.63,953.36,443.94,92.14,130.79,326.43,56.03,1355.73,109.19,44.87,162.6,17.97,106.0,315.39,N,False,N,False,yes,0,0,O,no,N
SKU00001884,WH-02,인천센터,C-13-1,482,34,234,20,80,800,10-28-2023,2025.04.09,LOT20250599,06-08-2027,2023-08-25,12799,62.22,정상,상온,SUP-055,170.08,1115.39,94.55,44.6,31.52,443.06,135.48,1435.02,1332.67,350.79,953.35,243.22,324.07,1649.38,84.16,50.99,342.16,441.74,373.62,132.66,Y,True,N,True,no,0,1,X,no,Y
SKU00001885,WH-05,광주센터,E-17-5,126,28,45,50,20,500,06-19-2024,03/01/2025,LOT20231159,20/06/2025,20240812,27933,75.46,정상,냉장,SUP-059,366.55,1449.81,10.6,41.74,268.5,454.75,206.08,294.63,427.51,167.55,732.07,451.26,58.09,314.66,4.84,117.72,669.19,320.41,48.75,67.54,N,False,Y,True,no,1,0,O,no,N
SKU00001885,WH-04,대구센터,D-10-5,290,34,182,50,100,500,2024-10-26,11/07/2023,LOT20250063,11-12-2026,20/03/2024,14363,50.24,이상재고,냉동,SUP-059,143.98,478.75,17.41,839.77,24.84,2463.9,847.89,362.42,127.71,481.89,1224.13,5.05,1151.46,836.64,47.05,4.95,2082.6,2944.84,76.62,48.32,N,True,Y,False,no,1,1,X,yes,N
SKU00001885,WH-03,부산센터,A-39-1,283,14,218,50,150,500,05-04-2024,18/06/2023,LOT20232543,2027.02.10,07-20-2024,33606,92.66,반품입고,냉동,SUP-059,146.84,393.9,54.99,563.02,579.24,1951.66,579.74,228.89,820.15,353.63,136.26,251.06,128.76,658.75,8.99,268.25,507.96,801.17,15.17,60.93,Y,True,N,False,no,0,0,X,yes,Y
SKU00001886,WH-01,김포센터,D-30-2,337,46,12,30,100,500,22/06/2025,2023.04.25,LOT20250355,09-17-2025,07-26-2024,27745,60.89,반품입고,상온,SUP-049,229.18,33.67,44.18,102.06,161.6,116.73,804.27,1109.72,61.78,3.33,585.71,94.74,625.88,387.18,7.86,563.88,1704.72,1164.61,153.54,182.74,Y,False,Y,False,no,0,0,O,yes,Y
SKU00001887,WH-04,대구센터,A-21-1,67,1,92,50,80,200,20230622,12-17-2025,LOT20235631,16/09/2025,06/02/2025,23196,58.16,정상,상온,SUP-012,190.47,19.11,16.04,411.21,101.8,409.65,50.39,95.7,861.78,423.46,61.91,135.99,1238.2,2315.91,4.4,18.8,832.19,924.65,184.46,10.99,N,False,N,True,no,1,1,O,yes,Y
SKU00001887,WH-05,광주센터,C-07-3,138,43,109,100,50,1000,20230604,20241208,LOT20243787,12-27-2025,2024-11-08,21714,43.22,폐기예정,상온,SUP-012,221.61,29.77,31.17,593.19,698.57,138.95,27.11,60.59,522.78,40.6,1555.24,1082.57,206.87,2431.6,13.41,11.13,1276.87,712.14,564.86,49.73,Y,False,Y,False,no,1,0,X,yes,N
SKU00001887,WH-01,김포센터,A-27-3,319,22,68,10,20,500,2025-09-26,01-07-2024,LOT20236858,2026.11.10,07-04-2023,24800,69.15,반품입고,상온,SUP-012,39.71,884.87,6.14,6.0,325.33,472.33,204.5,2229.41,489.56,257.2,2215.47,1212.92,1025.69,3395.6,117.3,51.48,1693.99,693.57,785.86,144.44,Y,True,N,True,yes,0,1,X,no,N
SKU00001888,WH-04,대구센터,C-05-4,228,20,53,20,20,200,09/02/2024,17/01/2024,LOT20235363,21/05/2026,09-09-2023,34316,62.35,반품입고,상온,SUP-007,9.18,162.65,26.59,555.52,526.79,547.48,76.65,41.58,619.6,33.64,9.64,328.41,833.75,2076.5,195.41,14.83,72.65,1200.96,625.32,45.15,N,True,Y,False,yes,0,0,O,yes,Y
SKU00001888,WH-02,인천센터,B-22-1,397,43,409,100,50,300,2025-08-21,20240307,LOT20241827,05-25-2025,20230201,4602,95.7,정상,냉동,SUP-007,235.75,462.9,53.86,2837.49,209.95,0.63,234.71,377.96,113.53,430.06,585.68,206.0,620.37,641.4,12.52,238.97,893.62,87.98,105.68,118.88,Y,True,N,False,yes,1,1,X,no,N
SKU00001889,WH-05,광주센터,B-34-4,19,1,75,10,80,1000,09-04-2025,18/09/2024,LOT20234887,2025.03.27,05-15-2025,8602,96.62,반품입고,상온,SUP-045,142.37,1377.6,364.58,71.91,452.05,1671.34,38.7,267.87,608.9,720.25,1474.03,152.42,399.14,261.78,15.33,241.56,161.52,169.87,453.22,92.71,N,False,Y,False,yes,1,0,O,no,Y
SKU00001889,WH-04,대구센터,B-24-4,154,37,430,50,150,1000,20240708,02-14-2025,LOT20237869,20250406,2024-08-02,9036,78.81,반품입고,냉장,SUP-045,122.36,429.54,7.36,294.99,229.43,1863.1,43.4,517.37,1405.03,135.69,217.14,1655.72,845.72,71.1,190.09,137.81,6389.49,649.03,113.97,37.12,N,True,N,True,yes,1,1,O,yes,Y
SKU00001890,WH-03,부산센터,C-46-5,203,4,51,30,80,500,09-27-2023,2023.02.24,LOT20234464,11-03-2026,20/02/2023,43644,72.03,정상,상온,SUP-009,106.7,97.7,8.44,759.97,464.99,112.79,67.79,129.12,70.82,348.57,3317.96,223.32,1567.46,314.45,14.6,11.59,2017.95,617.3,666.79,30.44,N,False,Y,False,yes,0,0,O,no,Y
SKU00001891,WH-02,인천센터,B-11-2,284,8,88,30,100,300,2023-11-04,20240303,LOT20249613,2025-04-10,20250306,31483,24.5,이상재고,상온,SUP-054,31.08,598.57,6.21,95.84,686.38,128.35,105.28,1083.66,2023.09,12.88,121.32,555.97,879.65,1675.33,98.39,568.47,2105.34,271.37,219.89,15.69,Y,False,N,False,no,1,0,O,yes,N
SKU00001892,WH-03,부산센터,C-33-2,496,17,27,100,50,1000,05/03/2024,05-16-2025,LOT20232463,2025.02.24,05/05/2025,6224,42.56,이상재고,냉장,SUP-012,215.21,512.16,82.1,211.82,42.11,266.34,721.3,62.88,100.3,30.96,88.33,87.56,544.46,144.42,116.79,65.98,1494.44,1794.61,139.58,16.0,N,False,N,True,yes,0,0,X,yes,Y
SKU00001892,WH-05,광주센터,A-39-4,387,25,35,30,20,500,2025.10.27,20251026,LOT20239736,2026-05-09,2025-02-02,19211,65.0,이상재고,냉동,SUP-012,65.54,131.67,69.1,208.07,891.92,101.23,156.11,2759.53,930.93,292.42,552.8,1648.32,23.4,1736.38,99.24,149.64,1822.76,64.42,567.86,665.4,Y,False,N,True,no,1,1,O,no,Y
SKU00001892,WH-01,김포센터,E-27-4,458,14,34,30,150,500,09-06-2023,03-30-2023,LOT20235898,2027-06-10,20230422,27279,23.92,정상,상온,SUP-012,117.7,198.87,11.69,904.12,370.1,658.5,38.46,806.47,455.4,6.37,165.97,522.29,2765.46,1148.54,65.43,362.21,930.42,1333.22,376.36,393.9,N,False,N,False,yes,0,1,X,yes,Y
SKU00001893,WH-02,인천센터,A-06-1,209,41,375,50,80,200,07-25-2024,20250605,LOT20243045,20261106,2024-10-26,43876,79.71,이상재고,냉장,SUP-015,211.58,680.2,13.7,295.11,175.67,386.46,259.89,519.98,1116.02,49.15,90.56,280.23,176.87,317.52,58.59,682.36,526.04,598.23,979.99,212.56,N,False,Y,False,yes,1,1,X,no,N
SKU00001893,WH-03,부산센터,D-14-3,240,34,398,50,150,500,20240420,2023-07-30,LOT20244642,2025-12-11,2024-08-23,8518,84.45,정상,상온,SUP-015,354.13,59.7,21.47,2911.8,595.35,1180.9,29.36,474.48,781.68,159.75,573.64,372.38,780.07,483.44,2.77,21.79,193.05,176.79,281.76,8.97,Y,False,Y,False,yes,1,0,X,no,N
SKU00001894,WH-05,광주센터,E-39-2,75,50,208,100,80,300,03-25-2023,20240910,LOT20244505,2027-02-16,20230304,3835,81.37,이상재고,냉장,SUP-023,22.35,1272.29,62.85,964.26,913.97,475.94,227.8,1149.8,132.07,268.09,406.12,158.63,612.89,2594.75,149.25,223.52,316.3,1093.63,90.69,127.54,Y,True,N,True,no,1,0,O,yes,Y
SKU00001895,WH-03,부산센터,A-40-4,373,20,52,30,100,500,01-30-2025,2023.09.10,LOT20244458,03-01-2025,29/01/2025,6487,57.73,이상재고,상온,SUP-015,45.61,356.98,244.61,24.52,54.07,110.54,80.38,199.13,999.62,222.11,191.74,1235.26,123.85,344.96,7.66,314.69,249.35,125.94,241.66,59.77,N,True,N,False,yes,1,1,X,no,Y
SKU00001895,WH-02,인천센터,E-35-2,344,7,167,20,30,800,2024-01-23,2025.08.26,LOT20244957,28/12/2026,20230717,38400,26.67,정상,상온,SUP-015,46.65,600.73,19.53,160.16,61.59,808.83,203.95,482.75,453.97,141.9,1629.2,530.39,407.37,476.04,65.89,11.02,1018.85,821.86,389.31,62.29,Y,True,Y,False,no,0,1,X,no,N
SKU00001895,WH-04,대구센터,B-30-5,27,46,95,10,80,1000,28/02/2024,20250126,LOT20232761,2026.07.21,2024.03.19,10145,74.47,이상재고,냉동,SUP-015,243.92,29.45,5.02,1756.44,375.9,2627.89,6.45,1125.7,42.62,42.87,126.92,1154.73,474.16,2387.27,79.41,20.33,448.87,225.46,403.54,26.43,N,True,Y,True,yes,0,0,O,no,N
SKU00001896,WH-05,광주센터,E-21-1,499,13,351,100,100,1000,09-14-2023,21/01/2024,LOT20238698,25/05/2025,2023.06.21,22440,60.23,폐기예정,상온,SUP-049,140.87,295.14,211.82,873.72,31.37,776.31,135.84,1407.18,444.82,495.18,1283.15,1284.02,976.81,832.8,36.63,515.84,952.95,463.75,4.92,98.42,Y,True,N,False,yes,0,0,X,no,N
SKU00001896,WH-01,김포센터,D-09-1,409,43,338,30,20,1000,2024-02-21,03-17-2023,LOT20231423,2026-06-26,2025.04.26,38931,15.03,폐기예정,상온,SUP-049,110.43,715.28,88.21,400.07,9.46,771.2,640.83,226.72,1018.89,1.04,461.59,2016.08,471.28,336.72,17.12,89.19,465.98,423.06,44.8,311.65,N,False,N,False,yes,0,1,O,no,N
SKU00001897,WH-01,김포센터,F-18-3,9,45,0,10,30,300,09-03-2023,2023.11.24,LOT20237650,2027-04-01,04-07-2023,30318,93.56,정상,상온,SUP-015,169.88,213.61,350.44,938.67,1175.39,455.22,131.82,228.98,1958.71,95.72,685.54,643.07,638.9,2972.05,12.55,63.25,1423.76,3159.94,730.77,166.02,Y,True,N,True,no,0,0,X,yes,N
SKU00001897,WH-05,광주센터,D-36-2,67,10,262,30,150,300,2024-04-28,14/01/2025,LOT20240707,2025-06-09,2023.03.09,46712,47.52,반품입고,냉장,SUP-015,0.86,909.98,2.51,282.88,384.64,377.56,7.75,883.12,3270.86,16.01,225.23,677.46,560.05,47.22,237.79,216.74,251.84,101.5,539.52,2.19,N,True,N,True,yes,0,1,X,yes,N
