supplier_id,supplier_name,business_reg_no,contact_person,contact_email,inbound_id,po_number,sku,brand_id,inbound_qty,unit_cost_krw,total_cost_krw,inbound_date,expected_date,warehouse_dest,quality_check,defect_rate_pct,lead_time_days,payment_terms,currency,origin_country,scm_metric_01,scm_metric_02,scm_metric_03,scm_metric_04,scm_metric_05,scm_metric_06,scm_metric_07,scm_metric_08,scm_metric_09,scm_metric_10,scm_metric_11,scm_metric_12,scm_metric_13,scm_metric_14,scm_metric_15,scm_flag_01,scm_flag_02,scm_flag_03,scm_flag_04,scm_flag_05,scm_flag_06,scm_flag_07,scm_flag_08
SUP-057,주식회사 올리브영PB코스메틱,932-57-15546,박담당자,contact_zld8m8g4@beauty.com,INB-BRDVZHUY,PO-20254585,SKU00000073,BR-093,100,46307,10732096,2025.09.02,20250903,WH-05,합격,4.7,41,위탁,USD,독일,6.74,137.04,475.78,16.05,14.91,490.3,127.86,501.66,270.93,1460.63,325.57,708.27,127.58,38.0,1027.74,yes,False,yes,0,Y,False,no,X
SUP-057,주식회사 이니스프리코스메틱,499-92-64961,김담당자,contact_k3d60g1i@cosme.kr,INB-QFED7P1E,PO-20250174,SKU00001275,BR-093,1000,31996,43825077,20240403,2024-04-06,WH-03,합격,3.65,44,60일,KRW,독일,596.98,1769.7,443.03,2.14,49.33,10.01,110.6,769.84,105.61,268.9,39.17,959.91,101.17,46.61,2554.57,no,True,no,0,N,True,no,X
SUP-057,유한회사 코스알엑스코스메틱,669-71-77677,김담당자,contact_54uo2z9b@cosme.kr,INB-G1P6299U,PO-20239114,SKU00001677,BR-093,500,67334,1169886,03/09/2023,08-31-2023,WH-03,합격,4.77,8,90일,JPY,미국,307.83,1193.05,262.22,2.71,26.31,517.43,221.53,350.67,720.81,443.7,212.56,1670.13,41.34,29.64,18.87,yes,False,no,0,N,False,yes,X
SUP-057,주식회사 올리브영PB코스메틱,431-62-85630,김담당자,contact_hbxriwoh@cosme.kr,INB-2DGBO60V,PO-20234306,SKU00001400,BR-093,100,23602,22730635,12/05/2023,20230507,WH-01,합격,2.83,22,30일,EUR,중국,1589.24,2198.1,54.97,75.12,222.3,33.93,1015.34,321.43,1838.17,636.54,809.26,3.2,2049.91,129.32,953.28,yes,False,yes,0,Y,False,yes,X
SUP-057,주식회사 더페이스샵코스메틱,637-80-92525,정담당자,contact_trylwx7g@supplier.co.kr,INB-UV7K21AO,PO-20252305,SKU00001705,BR-093,500,46136,31842710,20240229,29/02/2024,WH-04,불합격,1.3,36,위탁,KRW,일본,528.95,944.7,421.34,23.39,304.52,401.73,185.51,2011.54,44.64,98.29,572.94,638.06,152.55,44.8,217.8,yes,True,no,0,Y,True,no,X
SUP-058,(주) 샤넬코스메틱,975-36-18533,박담당자,contact_b85enn5z@cosme.kr,INB-785Z3W47,PO-20247721,SKU00001065,BR-062,200,73972,15894450,2024-04-23,04-28-2024,WH-01,합격,1.2,22,60일,EUR,일본,544.54,271.56,2869.41,24.96,132.91,542.96,91.26,420.43,308.16,141.39,1080.92,59.52,84.73,257.16,493.88,no,True,no,1,N,True,no,O
SUP-058,유한회사 설화수코스메틱,219-84-16264,최담당자,contact_7k55qkps@beauty.com,INB-NF7OP8D0,PO-20239372,SKU00001267,BR-062,500,72330,26376669,10-17-2024,20241017,WH-01,부분합격,3.59,26,90일,KRW,일본,811.25,1836.93,912.76,18.29,125.22,277.88,5.73,1884.24,1821.0,376.38,1626.13,2464.57,285.46,16.62,212.17,no,False,no,0,Y,True,no,O
SUP-058,주식회사 라네즈코스메틱,125-12-38925,최담당자,contact_hrlxyx4v@supplier.co.kr,INB-CRMY1XKK,PO-20258125,SKU00000005,BR-062,50,22933,22455501,05-01-2023,2023-04-29,WH-03,합격,4.45,44,위탁,EUR,한국,1595.69,76.96,352.89,59.02,8.69,292.55,801.38,178.99,86.34,931.43,773.93,4135.45,641.06,0.99,21.99,yes,True,yes,1,N,False,yes,O
SUP-058,(주) 랑콤코스메틱,264-86-24759,이담당자,contact_tapui9d2@supplier.co.kr,INB-QHMVZ7HC,PO-20237821,SKU00001065,BR-062,2000,40919,3949422,2023-09-28,2023-09-23,WH-05,불합격,2.14,29,90일,KRW,독일,846.97,123.61,929.0,46.7,125.51,83.95,341.1,43.73,50.3,639.7,193.42,368.81,97.68,177.16,895.38,yes,False,no,1,Y,True,yes,X
SUP-058,유한회사 나스코스메틱,943-98-63465,정담당자,contact_hls0frkk@beauty.com,INB-41KLTYYI,PO-20248794,SKU00001065,BR-062,2000,73951,28258930,2024.06.18,06-18-2024,WH-04,불합격,1.47,42,위탁,EUR,미국,456.44,629.42,1515.07,47.75,124.32,355.28,113.79,1413.35,162.79,119.67,230.35,496.62,312.5,88.89,309.57,yes,True,yes,0,Y,True,no,X
SUP-058,주식회사 에스쁘아코스메틱,668-49-15894,최담당자,contact_5c71vooc@cosme.kr,INB-OU59R2F8,PO-20258064,SKU00001443,BR-062,50,61252,43797645,20251019,16/10/2025,WH-04,합격,4.29,14,60일,KRW,한국,1179.61,128.83,231.64,40.4,199.02,87.21,185.06,491.38,274.86,144.67,464.76,1628.77,1002.4,158.14,1290.87,no,True,no,1,N,False,no,O
SUP-058,주식회사 구달코스메틱,588-22-94328,김담당자,contact_vt9bjmls@supplier.co.kr,INB-PE0WQ5EX,PO-20248500,SKU00001302,BR-062,1000,78789,21750072,01-10-2023,2023.01.05,WH-02,검사중,4.11,9,30일,KRW,미국,255.73,2646.47,999.92,30.12,58.17,138.7,208.13,1686.85,555.54,51.49,244.64,3548.05,952.95,6.78,1457.11,yes,False,yes,1,N,False,no,O
SUP-058,주식회사 토니모리코스메틱,642-28-28371,최담당자,contact_jx8uouu9@beauty.com,INB-TNGUA3YE,PO-20238762,SKU00001065,BR-062,300,10725,9580046,11/12/2025,2025.12.16,WH-04,부분합격,4.42,24,60일,KRW,중국,278.82,155.93,1251.76,9.27,111.17,83.25,77.15,900.62,2682.79,214.85,704.78,116.83,669.93,145.61,712.58,yes,True,no,1,N,False,no,X
SUP-058,,551-32-42564,이담당자,contact_vqntrdsq@beauty.com,INB-720JS074,PO-20243783,SKU00001065,BR-062,500,24046,4857167,01-27-2023,26/01/2023,WH-03,합격,4.15,30,90일,KRW,미국,2.73,525.07,3728.23,61.57,33.28,14.02,70.72,2499.66,78.03,77.84,176.64,78.25,63.08,0.9,198.68,yes,False,no,1,Y,False,no,X
SUP-058,유한회사 토리든코스메틱,490-36-59706,정담당자,contact_eiyzifnx@beauty.com,INB-AOCFUXPK,PO-20242748,SKU00000772,BR-062,1000,69634,45184609,2023.08.16,2023.08.17,WH-04,불합격,0.0,38,선불,USD,독일,365.89,125.56,1068.65,23.1,8.33,9.86,648.04,493.35,222.69,378.29,213.25,651.76,150.77,4.01,135.74,yes,False,yes,1,Y,False,yes,O
SUP-058,유한회사 디올코스메틱,478-17-23594,이담당자,contact_buul9cg3@cosme.kr,INB-8NFORUQ7,PO-20254976,SKU00001182,BR-062,100,31568,33002383,03-05-2025,2025.02.28,WH-03,합격,4.1,9,90일,KRW,일본,190.78,296.22,748.36,2.86,14.62,45.94,228.0,94.87,36.39,179.65,212.85,1033.45,214.42,94.17,1429.4,no,False,yes,1,Y,False,yes,O
SUP-058,,958-68-36729,김담당자,contact_o8v8chqc@cosme.kr,INB-EEZ422M0,PO-20235503,SKU00001182,BR-062,1000,46185,23457941,11/05/2023,20230506,WH-05,검사중,2.44,25,90일,USD,프랑스,482.5,1358.25,3912.27,11.86,33.64,743.17,45.56,75.34,269.38,373.81,971.86,1938.93,15.14,64.9,541.28,yes,False,yes,1,N,True,no,X
SUP-058,주식회사 아이오페코스메틱,268-24-72154,박담당자,contact_lf1dqlw4@supplier.co.kr,INB-T9WZGGFC,PO-20246735,SKU00001267,BR-062,300,23879,37702733,09/12/2025,2025-12-11,WH-02,검사중,0.08,35,선불,USD,독일,276.74,571.91,243.44,118.16,70.0,158.51,8.46,564.82,141.49,720.28,108.04,250.42,289.57,207.62,516.23,no,False,no,1,N,False,no,X
SUP-058,주식회사 VDL코스메틱,112-37-21763,박담당자,contact_duzna752@beauty.com,INB-TPHDJ0LY,PO-20232335,SKU00001267,BR-062,100,73240,28781006,20230907,09-03-2023,WH-02,불합격,4.44,13,선불,KRW,중국,49.43,1458.61,50.94,7.19,174.63,257.78,164.33,620.4,657.4,840.62,534.6,1525.03,149.31,16.57,423.51,no,True,yes,1,Y,True,no,O
SUP-058,유한회사 세타필코스메틱,650-42-60498,이담당자,contact_qmixs2gi@cosme.kr,INB-RX1WQRDP,PO-20246778,SKU00001302,BR-062,100,63009,38215775,01-14-2025,20250117,WH-01,부분합격,1.59,29,선불,JPY,독일,103.48,1033.02,99.81,55.21,114.88,462.12,240.46,130.78,1274.58,885.97,205.76,92.29,111.84,0.52,456.46,yes,False,no,0,Y,False,yes,X
SUP-058,(주) 아누아코스메틱,452-74-40294,최담당자,contact_lsyf361z@supplier.co.kr,INB-ZOKGTJUN,PO-20250148,SKU00001872,BR-062,50,11628,19171017,20250402,2025-03-29,WH-02,부분합격,4.13,36,30일,KRW,미국,607.32,452.35,966.28,12.51,73.32,164.11,786.27,1445.64,435.74,667.61,212.86,176.51,34.01,331.04,1191.76,no,False,yes,0,Y,True,yes,O
SUP-058,주식회사 페리페라코스메틱,707-63-75946,김담당자,contact_lvg61xa2@beauty.com,INB-OA704JGZ,PO-20230395,SKU00001302,BR-062,200,3800,15375167,2024.05.15,2024.05.11,WH-05,합격,2.07,5,60일,EUR,한국,1069.56,983.62,477.12,0.36,68.39,219.73,302.79,1572.44,626.05,251.27,28.12,2489.13,44.87,43.81,885.05,no,False,yes,1,Y,False,no,X
SUP-059,(주) 샤넬코스메틱,763-73-89427,정담당자,contact_yhs3xcn5@beauty.com,INB-NQXEVB31,PO-20233863,SKU00001649,BR-052,200,46177,30954638,20240216,19/02/2024,WH-01,합격,0.7,27,30일,JPY,중국,1719.49,691.19,1136.54,5.97,67.17,479.17,186.91,168.95,363.83,248.19,40.29,279.88,241.62,23.21,375.71,yes,False,yes,1,N,False,no,O
SUP-059,(주) 에스티로더코스메틱,775-58-74351,박담당자,contact_u2c2g8y1@beauty.com,INB-HHMYXM7Q,PO-20252104,SKU00001341,BR-051,50,18515,5521432,2024-09-21,09-23-2024,WH-02,합격,0.4,18,60일,JPY,미국,1297.92,1546.07,1874.2,36.7,67.88,219.75,692.2,106.83,155.66,285.41,473.3,1002.51,95.32,0.3,822.37,no,False,yes,0,N,False,yes,X
SUP-059,(주) 아모레퍼시픽코스메틱,722-39-99320,최담당자,contact_gzaff8qx@cosme.kr,INB-VZPNPEMI,PO-20251160,SKU00001286,BR-051,500,17715,11671968,2023.05.14,20230509,WH-03,부분합격,1.11,11,30일,KRW,독일,1417.85,304.5,1010.25,14.3,89.2,510.28,829.7,3884.69,348.06,34.25,197.87,101.48,388.66,1.47,1649.54,no,True,yes,0,N,False,no,X
SUP-059,유한회사 홀리카홀리카코스메틱,112-82-55469,김담당자,contact_q631g2bp@cosme.kr,INB-2MRKL77M,PO-20250437,SKU00001096,BR-078,200,51886,28823882,08-15-2024,15/08/2024,WH-05,합격,0.09,19,90일,KRW,미국,112.18,517.78,299.79,19.16,214.01,55.41,898.33,862.23,460.92,302.65,361.12,206.28,1031.35,74.04,152.86,yes,True,yes,1,N,False,no,O
SUP-059,(주) 더페이스샵코스메틱,741-57-39255,김담당자,contact_642hl9k7@cosme.kr,INB-YFA19EDJ,PO-20245911,SKU00000409,BR-052,500,70952,36206062,20240304,03-05-2024,WH-03,합격,1.43,34,선불,EUR,독일,467.55,322.0,1828.6,37.11,84.74,686.26,696.41,120.64,665.56,146.92,135.22,588.81,640.11,103.94,43.34,no,False,yes,0,N,True,yes,X
SUP-059,주식회사 미샤코스메틱,632-62-60090,이담당자,contact_fcdz6yow@beauty.com,INB-R3SMFUS9,PO-20249780,SKU00001321,BR-003,100,67112,20303535,2023-03-19,03-19-2023,WH-02,불합격,1.7,21,60일,JPY,한국,3292.31,501.66,2093.08,7.0,87.23,26.76,963.23,255.56,57.75,405.58,140.4,390.31,172.84,3.01,515.58,yes,False,no,1,Y,True,no,O
SUP-059,주식회사 아누아코스메틱,991-56-21974,김담당자,contact_d24jygvl@supplier.co.kr,INB-4PWDWYU7,PO-20234879,SKU00001227,BR-051,2000,21523,34061379,2024.10.14,10-18-2024,WH-05,합격,4.88,39,위탁,KRW,중국,111.27,1740.27,161.27,14.63,83.55,252.07,429.76,6.38,341.53,117.12,1084.92,894.49,77.81,72.72,172.65,yes,False,no,0,Y,True,yes,X
SUP-059,유한회사 구달코스메틱,327-60-78330,이담당자,contact_gyy254zg@beauty.com,INB-MX9YR9BF,PO-20247674,SKU00000368,BR-003,2000,5308,20832956,19/05/2024,2024.05.15,WH-04,부분합격,0.22,42,60일,JPY,미국,709.18,2107.27,4474.52,7.09,14.34,161.81,145.84,693.79,124.0,333.98,268.65,131.63,146.37,98.27,546.14,no,True,no,1,N,True,no,X
SUP-059,유한회사 일리윤코스메틱,617-54-81978,이담당자,contact_3v2el8wd@beauty.com,INB-AXSWGGU4,PO-20248869,SKU00000884,BR-051,500,70731,17543125,20250204,20250201,WH-02,부분합격,3.99,15,60일,KRW,독일,2425.39,520.48,2466.47,9.21,47.5,623.65,281.23,2478.73,211.27,252.48,362.8,1308.65,231.81,5.62,352.67,yes,True,yes,0,Y,False,no,O
SUP-059,주식회사 에뛰드코스메틱,256-13-35721,이담당자,contact_98yy5vcy@beauty.com,INB-MHE71XIF,PO-20232649,SKU00001666,BR-052,2000,51302,16005057,2025-09-16,09-20-2025,WH-04,검사중,1.12,40,선불,JPY,한국,727.36,504.46,328.8,24.66,441.68,66.69,95.44,354.95,198.68,956.23,17.34,2756.56,45.44,139.5,0.26,no,True,no,0,Y,False,no,O
SUP-059,유한회사 아모레퍼시픽코스메틱,677-77-16277,이담당자,contact_bf9pn4a6@supplier.co.kr,INB-T8KHN99D,PO-20235186,SKU00001286,BR-051,50,33271,27192446,18/10/2024,10-13-2024,WH-01,합격,3.4,32,60일,EUR,일본,432.91,535.38,272.05,7.92,101.27,308.24,261.06,402.4,457.81,929.62,165.68,906.42,222.42,377.09,312.64,no,False,yes,0,Y,True,no,X
SUP-059,(주) 넘버즈코스메틱,311-71-69597,이담당자,contact_jvpmm3aw@beauty.com,INB-89G06YU9,PO-20254302,SKU00001610,BR-051,500,23124,16754216,2024.12.21,25/12/2024,WH-05,부분합격,0.62,42,90일,KRW,한국,1009.71,8.33,351.39,2.65,58.7,84.46,1005.63,712.33,613.85,487.22,563.1,1719.65,356.18,5.47,479.43,yes,False,yes,1,N,True,no,X
SUP-059,유한회사 구달코스메틱,561-41-95722,박담당자,contact_0u5d2sor@beauty.com,INB-6OC3CNEH,PO-20248518,SKU00000300,BR-051,300,51413,14169866,28/02/2023,20230304,WH-04,합격,4.39,3,선불,EUR,독일,2980.31,674.21,1255.5,64.7,248.4,488.09,285.69,922.29,41.5,185.79,71.96,1325.92,488.53,133.42,876.94,yes,True,no,1,Y,True,no,O
SUP-059,(주) 데이지크코스메틱,600-50-76318,정담당자,contact_8yzjkvon@supplier.co.kr,INB-7R97T4LE,PO-20255872,SKU00000789,BR-051,500,7593,11534761,20230103,01-01-2023,WH-05,불합격,0.47,21,선불,USD,프랑스,561.4,991.85,560.41,3.09,82.22,386.45,208.46,1060.39,1245.8,2.05,323.47,37.81,369.99,10.69,955.69,yes,True,no,1,N,False,no,X
SUP-059,(주) 구달코스메틱,364-31-21768,이담당자,contact_op0kcn6l@supplier.co.kr,INB-D1DDL5C8,PO-20253087,SKU00001274,BR-078,200,18145,42606081,2024-11-09,08/11/2024,WH-03,합격,0.39,9,90일,KRW,프랑스,4.4,936.58,704.27,22.03,39.55,769.26,23.2,381.96,215.21,86.97,1.77,984.69,53.66,35.68,316.72,no,False,no,1,Y,False,no,O
SUP-059,(주) 페리페라코스메틱,446-12-59800,김담당자,contact_grj6hr3w@cosme.kr,INB-YWMXWFY5,PO-20231367,SKU00001605,BR-052,1000,6690,17426972,20241022,2024.10.23,WH-04,검사중,1.97,43,30일,KRW,프랑스,696.16,2812.1,319.27,15.61,27.53,515.0,276.88,250.46,1574.12,355.85,67.86,2024.77,8.65,21.7,981.01,yes,False,yes,1,Y,True,no,X
SUP-060,주식회사 LG생건코스메틱,182-73-62858,김담당자,contact_hnu34gq4@cosme.kr,INB-Z6WRILQ2,PO-20246961,SKU00001173,BR-083,2000,36525,20540891,2025-03-09,20250310,WH-05,합격,1.06,34,30일,JPY,중국,937.28,375.89,695.49,3.67,25.08,399.32,133.22,120.94,2533.09,720.95,235.91,378.49,428.62,73.57,2004.76,no,True,yes,1,N,True,yes,X
SUP-060,주식회사 맥코스메틱,655-62-74175,김담당자,contact_6eq0v299@supplier.co.kr,INB-HYCOGP8C,PO-20259162,SKU00001392,BR-083,1000,39887,17534646,2025-07-29,2025.07.27,WH-02,부분합격,3.57,22,30일,KRW,한국,1919.63,375.96,445.92,28.45,11.53,169.54,234.22,2536.65,8.06,40.33,387.83,1611.46,586.93,53.58,432.95,no,True,yes,1,Y,True,no,X
SUP-060,유한회사 토리든코스메틱,280-34-49478,이담당자,contact_hz974xq6@cosme.kr,INB-UOSGRI62,PO-20253805,SKU00001115,BR-083,100,34491,15173051,07/08/2024,2024-08-09,WH-02,검사중,2.71,9,선불,USD,일본,3008.53,825.05,276.48,11.79,70.24,369.21,156.25,1084.14,280.28,473.09,460.33,108.14,59.83,201.7,417.15,no,False,no,0,Y,False,yes,X
SUP-060,유한회사 네이처리퍼블릭코스메틱,231-73-80042,최담당자,contact_bpiuufyf@beauty.com,INB-WAFSC9EO,PO-20237144,SKU00000800,BR-083,2000,10863,36910024,16/08/2024,08-16-2024,WH-01,합격,2.07,3,90일,USD,미국,735.44,668.65,3967.82,51.27,12.17,257.88,103.12,155.53,2367.5,1236.02,186.05,1289.81,709.0,45.51,96.93,no,True,yes,0,N,False,yes,X
SUP-060,유한회사 파파레시피코스메틱,283-16-61624,최담당자,contact_xirpw4iv@beauty.com,INB-H361IF23,PO-20242450,SKU00001933,BR-083,300,20235,12403057,01-18-2024,22/01/2024,WH-04,부분합격,3.01,9,선불,KRW,독일,445.1,184.14,2501.66,31.94,3.82,81.47,96.26,3837.72,1523.96,811.39,107.2,135.35,711.81,49.34,252.88,yes,False,no,0,Y,True,no,X
SUP-060,주식회사 미샤코스메틱,750-70-62163,이담당자,contact_0dpu6u56@beauty.com,INB-BRCDKTPY,PO-20257233,SKU00001088,BR-083,300,49591,43829719,20251016,10-18-2025,WH-03,부분합격,2.86,8,90일,KRW,미국,163.56,219.12,138.65,31.6,211.8,283.88,321.32,275.89,1879.05,1701.23,255.09,248.89,117.69,307.73,113.62,yes,True,yes,0,Y,False,no,O
SUP-060,(주) 투쿨포스쿨코스메틱,624-18-60831,이담당자,contact_hxd2o82m@beauty.com,INB-MTM7GHWI,PO-20258806,SKU00001165,BR-083,200,21633,12905518,20250612,06-07-2025,WH-01,합격,0.91,37,30일,KRW,프랑스,96.54,933.31,890.05,37.97,369.74,200.2,123.35,955.72,936.36,150.74,173.19,252.09,255.6,231.67,181.42,no,True,no,1,Y,False,yes,X
SUP-060,(주) 맥코스메틱,985-79-49247,이담당자,contact_aqmlikbr@beauty.com,INB-HZ2FRVC2,PO-20238659,SKU00001165,BR-083,300,67016,36810987,2023-05-09,11/05/2023,WH-03,합격,3.59,40,위탁,USD,일본,1391.81,100.5,164.43,21.51,87.58,316.82,447.46,1636.88,1346.58,64.76,1612.76,22.13,58.21,7.29,444.55,yes,True,yes,0,N,True,yes,X
SUP-060,유한회사 조선미녀코스메틱,125-67-22123,정담당자,contact_7p97op8o@cosme.kr,INB-3NQ8CTVC,PO-20251265,SKU00001615,BR-083,1000,37841,47678040,20250315,20250315,WH-02,합격,4.8,29,90일,KRW,미국,165.65,142.8,3064.07,54.2,222.43,423.74,472.13,254.02,500.76,713.09,556.89,251.23,204.89,155.01,474.36,yes,False,no,0,N,False,no,O
SUP-060,(주) 이니스프리코스메틱,188-11-62288,박담당자,contact_rnrefutr@cosme.kr,INB-PDUG6XAU,PO-20254716,SKU00001651,BR-083,100,3149,34521518,2024.11.22,20241124,WH-04,불합격,2.26,42,90일,EUR,미국,661.4,272.61,238.32,38.05,0.87,84.36,682.73,689.81,0.52,358.97,290.89,1030.56,118.97,3.71,528.85,no,False,no,0,Y,False,no,O
SUP-060,,398-46-65656,김담당자,contact_3xu40oyk@beauty.com,INB-BC0XC3IJ,PO-20250804,SKU00001392,BR-083,1000,48583,11107380,13/12/2024,18/12/2024,WH-02,합격,2.35,44,60일,USD,프랑스,1538.91,281.68,604.26,13.08,97.58,53.83,249.93,2049.85,1814.09,1434.73,137.21,218.25,35.81,0.77,316.71,yes,False,yes,1,N,False,yes,O
SUP-060,유한회사 라로슈포제코스메틱,327-54-96550,최담당자,contact_lvp5myqf@cosme.kr,INB-H9AZIE9E,PO-20244332,SKU00000529,BR-083,50,60509,6477877,2023.06.30,2023-06-27,WH-05,합격,4.42,22,60일,USD,중국,250.59,287.17,426.45,45.92,28.8,635.65,615.35,756.44,371.48,707.03,516.49,672.29,20.66,58.38,537.1,no,False,yes,1,N,True,yes,X
SUP-060,주식회사 스킨푸드코스메틱,964-64-60271,김담당자,contact_9l2qxjq2@beauty.com,INB-CTQFAT6A,PO-20243388,SKU00000894,BR-010,2000,3764,48853008,02/10/2023,10-04-2023,WH-02,부분합격,3.11,5,선불,USD,중국,332.97,118.71,424.55,37.28,69.33,107.17,124.21,956.99,217.23,1538.0,398.88,676.05,556.74,96.7,36.94,no,False,no,0,Y,False,no,X
SUP-060,유한회사 라네즈코스메틱,466-28-51757,정담당자,contact_wrj28ngc@supplier.co.kr,INB-AEY02ZI6,PO-20249248,SKU00000399,BR-010,2000,57999,13862999,20231120,19/11/2023,WH-05,합격,2.54,26,90일,JPY,일본,953.73,107.22,2183.58,0.42,318.06,463.3,36.27,165.43,1053.68,4209.88,533.82,5.63,187.7,9.8,37.6,no,True,yes,0,Y,False,yes,X
SUP-060,(주) 샤넬코스메틱,359-32-44689,김담당자,contact_9yl2e5h8@beauty.com,INB-6YJ7QDEZ,PO-20242149,SKU00000544,BR-083,200,11160,2734832,2025.10.10,2025-10-14,WH-02,검사중,4.58,16,90일,KRW,일본,1282.89,636.68,1177.4,29.31,85.04,34.72,365.47,177.03,1468.19,2109.94,104.12,1022.63,153.58,19.81,653.42,no,True,yes,1,Y,False,no,X
SUP-060,유한회사 코스알엑스코스메틱,364-40-48446,이담당자,contact_a54e29eu@supplier.co.kr,INB-BJHQTFA9,PO-20243240,SKU00000875,BR-083,100,18769,18259360,2025.12.23,2025.12.27,WH-02,합격,2.84,45,30일,KRW,독일,333.26,440.9,1000.51,11.66,66.11,452.74,127.9,691.38,309.08,1852.75,108.22,1229.38,29.38,108.41,255.45,yes,False,no,0,Y,True,yes,O
SUP-060,,677-48-26028,정담당자,contact_7y3yttsm@supplier.co.kr,INB-ICWK4QTF,PO-20249323,SKU00000399,BR-010,1000,66536,11120872,02-17-2025,20250217,WH-02,합격,4.53,20,30일,JPY,프랑스,472.53,2878.09,1125.54,39.83,6.17,23.45,520.11,43.52,1083.3,1660.22,182.54,398.17,80.2,2.62,466.48,yes,True,no,0,Y,False,no,O
SUP-060,(주) 헤라코스메틱,391-66-84455,최담당자,contact_kho23mxv@beauty.com,INB-IIZCP4T2,PO-20240578,SKU00001038,BR-010,200,5689,24076251,2025-06-24,20250620,WH-04,불합격,3.89,17,90일,KRW,프랑스,7182.06,11.58,42.25,29.27,70.46,94.13,182.81,170.29,3011.89,2498.99,88.56,3004.67,25.88,192.09,1058.25,yes,False,yes,0,N,False,no,O
SUP-060,주식회사 설화수코스메틱,731-81-51074,박담당자,contact_xcjf4xt5@cosme.kr,INB-2E8IJN40,PO-20253682,SKU00000529,BR-083,500,15766,32669049,09-29-2025,2025-10-04,WH-05,부분합격,4.39,8,위탁,KRW,프랑스,2962.59,2.28,783.93,13.41,48.29,105.74,439.0,875.56,36.66,54.29,104.12,226.07,258.06,71.77,1536.98,yes,False,yes,0,Y,False,yes,X
SUP-060,주식회사 나스코스메틱,346-41-76629,정담당자,contact_651vwz5b@supplier.co.kr,INB-WTDDS45I,PO-20248033,SKU00000339,BR-083,50,11468,37286110,07-09-2025,2025-07-11,WH-04,검사중,0.89,38,30일,KRW,독일,618.82,632.86,63.34,0.08,108.08,1005.41,40.84,2375.77,681.59,885.48,0.18,911.08,294.76,1.52,114.42,no,True,no,0,Y,True,yes,X
SUP-060,주식회사 디올코스메틱,988-24-20285,이담당자,contact_hsb9qabn@beauty.com,INB-N0L5CWKE,PO-20254542,SKU00000508,BR-083,1000,51550,5250152,2023.04.21,04-17-2023,WH-02,부분합격,0.69,45,선불,USD,미국,694.98,1322.32,1038.31,19.91,23.16,9.92,431.14,330.13,1801.3,118.9,380.93,1612.77,127.29,67.69,469.37,yes,False,no,0,Y,True,yes,X
SUP-060,주식회사 이니스프리코스메틱,885-90-86781,최담당자,contact_k22q4wyy@cosme.kr,INB-CIBDZF1W,PO-20234648,SKU00001173,BR-083,300,68964,49118488,07-29-2025,07-25-2025,WH-04,합격,1.96,26,30일,EUR,중국,393.21,324.93,3855.51,22.82,340.75,76.25,14.97,1207.66,241.65,515.16,71.34,919.56,174.53,193.64,2353.78,yes,True,yes,1,N,False,no,O
SUP-060,유한회사 닥터자르트코스메틱,482-72-72604,김담당자,contact_7qrr6ib1@cosme.kr,INB-OO286WZM,PO-20256854,SKU00001918,BR-083,500,53026,42846136,2023-07-30,2023-08-03,WH-05,불합격,4.97,6,선불,KRW,프랑스,753.18,1661.49,738.03,48.04,49.08,215.45,42.02,415.86,599.72,168.52,190.82,860.41,1129.44,42.21,718.97,no,False,no,0,Y,False,no,X
SUP-060,주식회사 바비브라운코스메틱,171-51-41151,정담당자,contact_ulyp58qg@cosme.kr,INB-6LT4OBYZ,PO-20258683,SKU00001038,BR-010,500,72734,9098606,07-13-2023,17/07/2023,WH-04,합격,1.11,11,30일,KRW,프랑스,44.93,2429.19,1329.97,39.63,70.87,298.8,206.88,1409.4,303.72,547.7,53.31,196.82,273.4,202.04,806.77,no,True,yes,0,N,True,yes,X
SUP-060,유한회사 이니스프리코스메틱,972-66-42684,이담당자,contact_21dsr81p@cosme.kr,INB-3X4M3S8I,PO-20235008,SKU00000698,BR-083,200,23024,9171141,2024-09-01,01/09/2024,WH-03,합격,2.86,12,30일,EUR,일본,2512.5,1023.45,1626.65,22.68,7.63,188.27,52.1,145.19,860.52,472.93,156.66,820.87,860.99,12.8,161.33,yes,True,yes,1,N,False,no,O
SUP-060,(주) 아비브코스메틱,669-57-48274,이담당자,contact_8j3plorq@supplier.co.kr,INB-SR9EKW7I,PO-20231485,SKU00000745,BR-083,50,35593,4979666,08-06-2024,05/08/2024,WH-04,불합격,3.16,33,선불,KRW,일본,203.03,520.9,12.47,26.82,73.16,225.67,1553.08,346.1,148.26,112.74,241.81,456.57,201.76,24.12,944.45,no,False,no,0,N,False,no,X
SUP-060,유한회사 나스코스메틱,244-96-25914,최담당자,contact_0e45d5pr@cosme.kr,INB-13GFJSLV,PO-20244791,SKU00001173,BR-083,500,37026,37247352,2023.08.23,2023.08.27,WH-02,합격,3.17,13,선불,USD,일본,457.43,462.7,78.39,11.94,13.61,135.6,89.02,495.06,242.99,13.69,1003.74,228.02,104.6,22.53,735.34,yes,True,no,0,N,False,no,O
