send_id,cmp_id,cust_no,send_time,email_subject,status
ES001757,CMP0017,CUST000063,2023-07-28 15:00:00,[프로모션] 특별 할인 안내 #1757,DELIVERED
ES001758,CMP0017,CUST000038,2023-06-04 12:00:00,[프로모션] 특별 할인 안내 #1758,DELIVERED
ES001759,CMP0002,CUST000157,2023-10-02 15:00:00,[프로모션] 특별 할인 안내 #1759,DELIVERED
ES001760,CMP0030,CUST000146,2023-07-20 14:00:00,[프로모션] 특별 할인 안내 #1760,DELIVERED
ES001761,CMP0030,CUST000149,2023-09-11 18:00:00,[프로모션] 특별 할인 안내 #1761,DELIVERED
ES001762,CMP0023,CUST000192,2023-08-06 19:00:00,[프로모션] 특별 할인 안내 #1762,DELIVERED
ES001763,CMP0022,CUST000068,2023-09-19 13:00:00,[프로모션] 특별 할인 안내 #1763,DELIVERED
ES001764,CMP0017,CUST000082,2023-10-17 13:00:00,[프로모션] 특별 할인 안내 #1764,DELIVERED
ES001765,CMP0008,CUST000083,2023-11-27 11:00:00,[프로모션] 특별 할인 안내 #1765,DELIVERED
ES001766,CMP0008,CUST000025,2023-10-08 19:00:00,[프로모션] 특별 할인 안내 #1766,DELIVERED
ES001767,CMP0022,CUST000027,2023-11-02 11:00:00,[프로모션] 특별 할인 안내 #1767,DELIVERED
ES001768,CMP0030,CUST000058,2023-09-28 12:00:00,[프로모션] 특별 할인 안내 #1768,DELIVERED
ES001769,CMP0002,CUST000118,2023-11-06 15:00:00,[프로모션] 특별 할인 안내 #1769,DELIVERED
ES001770,CMP0023,CUST000017,2023-07-14 08:00:00,[프로모션] 특별 할인 안내 #1770,DELIVERED
ES001771,CMP0030,CUST000167,2023-06-15 13:00:00,[프로모션] 특별 할인 안내 #1771,DELIVERED
ES001772,CMP0008,CUST000017,2023-11-22 13:00:00,[프로모션] 특별 할인 안내 #1772,DELIVERED
ES001773,CMP0019,CUST000146,2023-08-04 19:00:00,[프로모션] 특별 할인 안내 #1773,DELIVERED
ES001774,CMP0029,CUST000111,2023-11-28 20:00:00,[프로모션] 특별 할인 안내 #1774,BOUNCED
ES001775,CMP0023,CUST000056,2023-11-17 15:00:00,[프로모션] 특별 할인 안내 #1775,DELIVERED
ES001776,CMP0019,CUST000085,2023-07-30 17:00:00,[프로모션] 특별 할인 안내 #1776,DELIVERED
ES001777,CMP0030,CUST000105,2023-07-07 20:00:00,[프로모션] 특별 할인 안내 #1777,DELIVERED
ES001778,CMP0022,CUST000002,2023-11-04 08:00:00,[프로모션] 특별 할인 안내 #1778,DELIVERED
ES001779,CMP0022,CUST000151,2023-07-01 20:00:00,[프로모션] 특별 할인 안내 #1779,FAILED
ES001780,CMP0007,CUST000136,2023-09-14 19:00:00,[프로모션] 특별 할인 안내 #1780,DELIVERED
ES001781,CMP0017,CUST000064,2023-11-01 20:00:00,[프로모션] 특별 할인 안내 #1781,DELIVERED
ES001782,CMP0008,CUST000047,2023-06-08 18:00:00,[프로모션] 특별 할인 안내 #1782,BOUNCED
ES001783,CMP0007,CUST000085,2023-06-23 09:00:00,[프로모션] 특별 할인 안내 #1783,BOUNCED
ES001784,CMP0023,CUST000105,2023-09-06 19:00:00,[프로모션] 특별 할인 안내 #1784,DELIVERED
ES001785,CMP0022,CUST000047,2023-06-25 12:00:00,[프로모션] 특별 할인 안내 #1785,DELIVERED
ES001786,CMP0023,CUST000065,2023-10-06 09:00:00,[프로모션] 특별 할인 안내 #1786,DELIVERED
ES001787,CMP0023,CUST000052,2023-07-29 13:00:00,[프로모션] 특별 할인 안내 #1787,FAILED
ES001788,CMP0007,CUST000087,2023-09-24 20:00:00,[프로모션] 특별 할인 안내 #1788,DELIVERED
ES001789,CMP0019,CUST000006,2023-11-03 08:00:00,[프로모션] 특별 할인 안내 #1789,FAILED
ES001790,CMP0002,CUST000175,2023-09-04 09:00:00,[프로모션] 특별 할인 안내 #1790,DELIVERED
ES001791,CMP0030,CUST000004,2023-06-02 13:00:00,[프로모션] 특별 할인 안내 #1791,DELIVERED
ES001792,CMP0002,CUST000146,2023-10-23 13:00:00,[프로모션] 특별 할인 안내 #1792,DELIVERED
ES001793,CMP0008,CUST000049,2023-11-10 17:00:00,[프로모션] 특별 할인 안내 #1793,DELIVERED
ES001794,CMP0030,CUST000056,2023-08-28 09:00:00,[프로모션] 특별 할인 안내 #1794,DELIVERED
ES001795,CMP0008,CUST000154,2023-09-04 17:00:00,[프로모션] 특별 할인 안내 #1795,DELIVERED
ES001796,CMP0029,CUST000181,2023-07-16 16:00:00,[프로모션] 특별 할인 안내 #1796,DELIVERED
ES001797,CMP0029,CUST000008,2023-11-07 08:00:00,[프로모션] 특별 할인 안내 #1797,BOUNCED
ES001798,CMP0007,CUST000080,2023-08-14 09:00:00,[프로모션] 특별 할인 안내 #1798,DELIVERED
ES001799,CMP0008,CUST000152,2023-10-11 10:00:00,[프로모션] 특별 할인 안내 #1799,DELIVERED
ES001800,CMP0029,CUST000050,2023-11-02 10:00:00,[프로모션] 특별 할인 안내 #1800,FAILED
ES001801,CMP0022,CUST000117,2023-11-16 16:00:00,[프로모션] 특별 할인 안내 #1801,DELIVERED
ES001802,CMP0029,CUST000030,2023-11-19 16:00:00,[프로모션] 특별 할인 안내 #1802,DELIVERED
ES001803,CMP0017,CUST000094,2023-07-07 11:00:00,[프로모션] 특별 할인 안내 #1803,BOUNCED
ES001804,CMP0029,CUST000049,2023-09-12 08:00:00,[프로모션] 특별 할인 안내 #1804,DELIVERED
ES001805,CMP0029,CUST000169,2023-10-30 09:00:00,[프로모션] 특별 할인 안내 #1805,DELIVERED
ES001806,CMP0007,CUST000170,2023-11-15 13:00:00,[프로모션] 특별 할인 안내 #1806,DELIVERED
ES001807,CMP0030,CUST000134,2023-09-09 20:00:00,[프로모션] 특별 할인 안내 #1807,DELIVERED
ES001808,CMP0017,CUST000073,2023-08-22 10:00:00,[프로모션] 특별 할인 안내 #1808,DELIVERED
ES001809,CMP0017,CUST000075,2023-11-08 14:00:00,[프로모션] 특별 할인 안내 #1809,DELIVERED
ES001810,CMP0023,CUST000022,2023-10-04 08:00:00,[프로모션] 특별 할인 안내 #1810,DELIVERED
ES001811,CMP0022,CUST000144,2023-10-02 17:00:00,[프로모션] 특별 할인 안내 #1811,DELIVERED
ES001812,CMP0029,CUST000198,2023-08-13 20:00:00,[프로모션] 특별 할인 안내 #1812,DELIVERED
ES001813,CMP0002,CUST000136,2023-06-11 11:00:00,[프로모션] 특별 할인 안내 #1813,BOUNCED
ES001814,CMP0019,CUST000151,2023-10-25 16:00:00,[프로모션] 특별 할인 안내 #1814,DELIVERED
ES001815,CMP0022,CUST000190,2023-06-13 16:00:00,[프로모션] 특별 할인 안내 #1815,DELIVERED
ES001816,CMP0019,CUST000099,2023-07-19 13:00:00,[프로모션] 특별 할인 안내 #1816,BOUNCED
ES001817,CMP0002,CUST000176,2023-09-20 19:00:00,[프로모션] 특별 할인 안내 #1817,DELIVERED
ES001818,CMP0008,CUST000131,2023-09-03 18:00:00,[프로모션] 특별 할인 안내 #1818,DELIVERED
ES001819,CMP0017,CUST000026,2023-09-26 10:00:00,[프로모션] 특별 할인 안내 #1819,DELIVERED
ES001820,CMP0022,CUST000019,2023-07-23 15:00:00,[프로모션] 특별 할인 안내 #1820,DELIVERED
ES001821,CMP0002,CUST000012,2023-09-06 11:00:00,[프로모션] 특별 할인 안내 #1821,DELIVERED
ES001822,CMP0007,CUST000075,2023-06-02 11:00:00,[프로모션] 특별 할인 안내 #1822,DELIVERED
ES001823,CMP0022,CUST000046,2023-09-08 11:00:00,[프로모션] 특별 할인 안내 #1823,DELIVERED
ES001824,CMP0023,CUST000012,2023-07-10 10:00:00,[프로모션] 특별 할인 안내 #1824,DELIVERED
ES001825,CMP0019,CUST000109,2023-11-22 17:00:00,[프로모션] 특별 할인 안내 #1825,DELIVERED
ES001826,CMP0019,CUST000053,2023-11-15 19:00:00,[프로모션] 특별 할인 안내 #1826,DELIVERED
ES001827,CMP0023,CUST000177,2023-06-03 14:00:00,[프로모션] 특별 할인 안내 #1827,DELIVERED
ES001828,CMP0023,CUST000072,2023-07-19 20:00:00,[프로모션] 특별 할인 안내 #1828,DELIVERED
ES001829,CMP0002,CUST000161,2023-11-25 14:00:00,[프로모션] 특별 할인 안내 #1829,DELIVERED
ES001830,CMP0029,CUST000033,2023-11-17 19:00:00,[프로모션] 특별 할인 안내 #1830,DELIVERED
ES001831,CMP0007,CUST000030,2023-07-11 20:00:00,[프로모션] 특별 할인 안내 #1831,DELIVERED
ES001832,CMP0008,CUST000138,2023-08-23 10:00:00,[프로모션] 특별 할인 안내 #1832,BOUNCED
ES001833,CMP0019,CUST000175,2023-11-25 14:00:00,[프로모션] 특별 할인 안내 #1833,DELIVERED
ES001834,CMP0019,CUST000073,2023-10-24 12:00:00,[프로모션] 특별 할인 안내 #1834,DELIVERED
ES001835,CMP0007,CUST000102,2023-07-22 09:00:00,[프로모션] 특별 할인 안내 #1835,DELIVERED
ES001836,CMP0029,CUST000052,2023-07-03 16:00:00,[프로모션] 특별 할인 안내 #1836,FAILED
ES001837,CMP0029,CUST000123,2023-06-28 09:00:00,[프로모션] 특별 할인 안내 #1837,DELIVERED
ES001838,CMP0023,CUST000048,2023-06-22 20:00:00,[프로모션] 특별 할인 안내 #1838,DELIVERED
ES001839,CMP0007,CUST000062,2023-09-20 17:00:00,[프로모션] 특별 할인 안내 #1839,DELIVERED
ES001840,CMP0008,CUST000114,2023-10-31 20:00:00,[프로모션] 특별 할인 안내 #1840,DELIVERED
ES001841,CMP0030,CUST000197,2023-07-19 20:00:00,[프로모션] 특별 할인 안내 #1841,DELIVERED
ES001842,CMP0022,CUST000012,2023-10-24 08:00:00,[프로모션] 특별 할인 안내 #1842,BOUNCED
ES001843,CMP0022,CUST000065,2023-07-15 13:00:00,[프로모션] 특별 할인 안내 #1843,DELIVERED
ES001844,CMP0002,CUST000101,2023-09-06 10:00:00,[프로모션] 특별 할인 안내 #1844,BOUNCED
ES001845,CMP0030,CUST000017,2023-07-28 10:00:00,[프로모션] 특별 할인 안내 #1845,DELIVERED
ES001846,CMP0022,CUST000169,2023-09-21 08:00:00,[프로모션] 특별 할인 안내 #1846,DELIVERED
ES001847,CMP0007,CUST000063,2023-11-02 16:00:00,[프로모션] 특별 할인 안내 #1847,DELIVERED
ES001848,CMP0008,CUST000037,2023-10-19 13:00:00,[프로모션] 특별 할인 안내 #1848,DELIVERED
ES001849,CMP0007,CUST000105,2023-10-11 16:00:00,[프로모션] 특별 할인 안내 #1849,DELIVERED
ES001850,CMP0008,CUST000186,2023-08-22 13:00:00,[프로모션] 특별 할인 안내 #1850,DELIVERED
ES001851,CMP0007,CUST000176,2023-07-30 08:00:00,[프로모션] 특별 할인 안내 #1851,DELIVERED
ES001852,CMP0002,CUST000100,2023-10-24 09:00:00,[프로모션] 특별 할인 안내 #1852,DELIVERED
ES001853,CMP0002,CUST000145,2023-10-18 09:00:00,[프로모션] 특별 할인 안내 #1853,DELIVERED
ES001854,CMP0029,CUST000147,2023-11-13 14:00:00,[프로모션] 특별 할인 안내 #1854,DELIVERED
ES001855,CMP0023,CUST000116,2023-07-31 18:00:00,[프로모션] 특별 할인 안내 #1855,DELIVERED
ES001856,CMP0019,CUST000089,2023-11-10 15:00:00,[프로모션] 특별 할인 안내 #1856,DELIVERED
ES001857,CMP0008,CUST000117,2023-10-16 13:00:00,[프로모션] 특별 할인 안내 #1857,DELIVERED
ES001858,CMP0019,CUST000164,2023-07-15 14:00:00,[프로모션] 특별 할인 안내 #1858,FAILED
ES001859,CMP0008,CUST000095,2023-06-06 14:00:00,[프로모션] 특별 할인 안내 #1859,DELIVERED
ES001860,CMP0008,CUST000011,2023-09-26 14:00:00,[프로모션] 특별 할인 안내 #1860,DELIVERED
ES001861,CMP0030,CUST000059,2023-09-11 10:00:00,[프로모션] 특별 할인 안내 #1861,DELIVERED
ES001862,CMP0022,CUST000054,2023-09-12 14:00:00,[프로모션] 특별 할인 안내 #1862,DELIVERED
ES001863,CMP0029,CUST000188,2023-09-24 15:00:00,[프로모션] 특별 할인 안내 #1863,BOUNCED
ES001864,CMP0029,CUST000094,2023-08-26 13:00:00,[프로모션] 특별 할인 안내 #1864,DELIVERED
ES001865,CMP0008,CUST000186,2023-10-14 11:00:00,[프로모션] 특별 할인 안내 #1865,DELIVERED
ES001866,CMP0017,CUST000146,2023-07-20 19:00:00,[프로모션] 특별 할인 안내 #1866,DELIVERED
ES001867,CMP0022,CUST000119,2023-10-19 20:00:00,[프로모션] 특별 할인 안내 #1867,DELIVERED
ES001868,CMP0022,CUST000165,2023-08-18 11:00:00,[프로모션] 특별 할인 안내 #1868,DELIVERED
ES001869,CMP0029,CUST000028,2023-10-17 18:00:00,[프로모션] 특별 할인 안내 #1869,DELIVERED
ES001870,CMP0023,CUST000014,2023-07-22 11:00:00,[프로모션] 특별 할인 안내 #1870,DELIVERED
ES001871,CMP0008,CUST000169,2023-09-07 16:00:00,[프로모션] 특별 할인 안내 #1871,DELIVERED
ES001872,CMP0029,CUST000007,2023-11-25 11:00:00,[프로모션] 특별 할인 안내 #1872,DELIVERED
ES001873,CMP0008,CUST000070,2023-11-22 17:00:00,[프로모션] 특별 할인 안내 #1873,DELIVERED
ES001874,CMP0023,CUST000148,2023-07-21 10:00:00,[프로모션] 특별 할인 안내 #1874,DELIVERED
ES001875,CMP0029,CUST000063,2023-07-04 20:00:00,[프로모션] 특별 할인 안내 #1875,BOUNCED
ES001876,CMP0022,CUST000157,2023-11-04 16:00:00,[프로모션] 특별 할인 안내 #1876,DELIVERED
ES001877,CMP0002,CUST000174,2023-06-25 20:00:00,[프로모션] 특별 할인 안내 #1877,DELIVERED
ES001878,CMP0002,CUST000003,2023-06-14 13:00:00,[프로모션] 특별 할인 안내 #1878,DELIVERED
ES001879,CMP0022,CUST000092,2023-07-22 19:00:00,[프로모션] 특별 할인 안내 #1879,DELIVERED
ES001880,CMP0017,CUST000079,2023-06-17 13:00:00,[프로모션] 특별 할인 안내 #1880,DELIVERED
ES001881,CMP0022,CUST000150,2023-09-23 15:00:00,[프로모션] 특별 할인 안내 #1881,DELIVERED
ES001882,CMP0008,CUST000075,2023-08-17 09:00:00,[프로모션] 특별 할인 안내 #1882,DELIVERED
ES001883,CMP0008,CUST000039,2023-07-12 14:00:00,[프로모션] 특별 할인 안내 #1883,DELIVERED
ES001884,CMP0023,CUST000041,2023-10-22 16:00:00,[프로모션] 특별 할인 안내 #1884,DELIVERED
ES001885,CMP0019,CUST000177,2023-08-03 09:00:00,[프로모션] 특별 할인 안내 #1885,DELIVERED
ES001886,CMP0008,CUST000114,2023-06-25 20:00:00,[프로모션] 특별 할인 안내 #1886,DELIVERED
ES001887,CMP0023,CUST000122,2023-09-06 15:00:00,[프로모션] 특별 할인 안내 #1887,DELIVERED
ES001888,CMP0002,CUST000151,2023-11-24 13:00:00,[프로모션] 특별 할인 안내 #1888,BOUNCED
ES001889,CMP0008,CUST000115,2023-06-06 15:00:00,[프로모션] 특별 할인 안내 #1889,BOUNCED
ES001890,CMP0022,CUST000087,2023-06-22 13:00:00,[프로모션] 특별 할인 안내 #1890,DELIVERED
ES001891,CMP0008,CUST000160,2023-08-16 18:00:00,[프로모션] 특별 할인 안내 #1891,DELIVERED
ES001892,CMP0008,CUST000029,2023-11-19 11:00:00,[프로모션] 특별 할인 안내 #1892,BOUNCED
ES001893,CMP0022,CUST000075,2023-06-22 13:00:00,[프로모션] 특별 할인 안내 #1893,DELIVERED
ES001894,CMP0029,CUST000005,2023-11-07 17:00:00,[프로모션] 특별 할인 안내 #1894,DELIVERED
ES001895,CMP0008,CUST000094,2023-08-04 11:00:00,[프로모션] 특별 할인 안내 #1895,DELIVERED
ES001896,CMP0030,CUST000007,2023-10-04 13:00:00,[프로모션] 특별 할인 안내 #1896,DELIVERED
ES001897,CMP0002,CUST000167,2023-08-01 19:00:00,[프로모션] 특별 할인 안내 #1897,DELIVERED
ES001898,CMP0029,CUST000111,2023-08-26 08:00:00,[프로모션] 특별 할인 안내 #1898,DELIVERED
ES001899,CMP0029,CUST000169,2023-06-21 13:00:00,[프로모션] 특별 할인 안내 #1899,DELIVERED
ES001900,CMP0008,CUST000160,2023-06-03 19:00:00,[프로모션] 특별 할인 안내 #1900,DELIVERED
ES001901,CMP0019,CUST000098,2023-07-22 15:00:00,[프로모션] 특별 할인 안내 #1901,DELIVERED
ES001902,CMP0002,CUST000178,2023-11-20 12:00:00,[프로모션] 특별 할인 안내 #1902,DELIVERED
ES001903,CMP0022,CUST000094,2023-10-10 20:00:00,[프로모션] 특별 할인 안내 #1903,DELIVERED
ES001904,CMP0022,CUST000034,2023-08-28 19:00:00,[프로모션] 특별 할인 안내 #1904,DELIVERED
ES001905,CMP0017,CUST000126,2023-08-12 12:00:00,[프로모션] 특별 할인 안내 #1905,DELIVERED
ES001906,CMP0029,CUST000172,2023-06-22 20:00:00,[프로모션] 특별 할인 안내 #1906,DELIVERED
ES001907,CMP0022,CUST000131,2023-06-30 08:00:00,[프로모션] 특별 할인 안내 #1907,DELIVERED
ES001908,CMP0007,CUST000063,2023-06-20 10:00:00,[프로모션] 특별 할인 안내 #1908,DELIVERED
ES001909,CMP0008,CUST000147,2023-07-31 20:00:00,[프로모션] 특별 할인 안내 #1909,DELIVERED
ES001910,CMP0007,CUST000003,2023-06-04 19:00:00,[프로모션] 특별 할인 안내 #1910,DELIVERED
ES001911,CMP0007,CUST000040,2023-10-28 18:00:00,[프로모션] 특별 할인 안내 #1911,BOUNCED
ES001912,CMP0029,CUST000162,2023-08-24 20:00:00,[프로모션] 특별 할인 안내 #1912,DELIVERED
ES001913,CMP0007,CUST000015,2023-11-28 10:00:00,[프로모션] 특별 할인 안내 #1913,DELIVERED
ES001914,CMP0007,CUST000048,2023-06-24 19:00:00,[프로모션] 특별 할인 안내 #1914,BOUNCED
ES001915,CMP0002,CUST000111,2023-11-23 11:00:00,[프로모션] 특별 할인 안내 #1915,DELIVERED
ES001916,CMP0007,CUST000100,2023-08-22 18:00:00,[프로모션] 특별 할인 안내 #1916,DELIVERED
ES001917,CMP0029,CUST000051,2023-10-05 17:00:00,[프로모션] 특별 할인 안내 #1917,DELIVERED
ES001918,CMP0029,CUST000074,2023-11-21 17:00:00,[프로모션] 특별 할인 안내 #1918,DELIVERED
ES001919,CMP0002,CUST000114,2023-07-18 16:00:00,[프로모션] 특별 할인 안내 #1919,DELIVERED
ES001920,CMP0008,CUST000051,2023-08-07 10:00:00,[프로모션] 특별 할인 안내 #1920,DELIVERED
ES001921,CMP0017,CUST000180,2023-07-02 19:00:00,[프로모션] 특별 할인 안내 #1921,DELIVERED
ES001922,CMP0017,CUST000048,2023-08-22 20:00:00,[프로모션] 특별 할인 안내 #1922,FAILED
ES001923,CMP0008,CUST000102,2023-11-10 17:00:00,[프로모션] 특별 할인 안내 #1923,DELIVERED
ES001924,CMP0023,CUST000130,2023-11-11 12:00:00,[프로모션] 특별 할인 안내 #1924,DELIVERED
ES001925,CMP0019,CUST000089,2023-08-01 16:00:00,[프로모션] 특별 할인 안내 #1925,DELIVERED
ES001926,CMP0019,CUST000073,2023-07-12 09:00:00,[프로모션] 특별 할인 안내 #1926,DELIVERED
ES001927,CMP0029,CUST000089,2023-06-16 17:00:00,[프로모션] 특별 할인 안내 #1927,DELIVERED
ES001928,CMP0023,CUST000021,2023-11-20 20:00:00,[프로모션] 특별 할인 안내 #1928,DELIVERED
ES001929,CMP0029,CUST000004,2023-11-20 09:00:00,[프로모션] 특별 할인 안내 #1929,DELIVERED
ES001930,CMP0022,CUST000179,2023-11-22 17:00:00,[프로모션] 특별 할인 안내 #1930,DELIVERED
ES001931,CMP0007,CUST000146,2023-08-07 19:00:00,[프로모션] 특별 할인 안내 #1931,DELIVERED
ES001932,CMP0029,CUST000092,2023-10-01 13:00:00,[프로모션] 특별 할인 안내 #1932,DELIVERED
ES001933,CMP0029,CUST000081,2023-10-18 19:00:00,[프로모션] 특별 할인 안내 #1933,DELIVERED
ES001934,CMP0008,CUST000011,2023-11-24 13:00:00,[프로모션] 특별 할인 안내 #1934,DELIVERED
ES001935,CMP0029,CUST000084,2023-09-12 15:00:00,[프로모션] 특별 할인 안내 #1935,DELIVERED
ES001936,CMP0029,CUST000116,2023-07-10 10:00:00,[프로모션] 특별 할인 안내 #1936,DELIVERED
ES001937,CMP0023,CUST000108,2023-06-07 10:00:00,[프로모션] 특별 할인 안내 #1937,DELIVERED
ES001938,CMP0023,CUST000162,2023-07-09 14:00:00,[프로모션] 특별 할인 안내 #1938,DELIVERED
ES001939,CMP0023,CUST000170,2023-07-15 10:00:00,[프로모션] 특별 할인 안내 #1939,DELIVERED
ES001940,CMP0008,CUST000056,2023-06-25 08:00:00,[프로모션] 특별 할인 안내 #1940,DELIVERED
ES001941,CMP0008,CUST000070,2023-08-26 11:00:00,[프로모션] 특별 할인 안내 #1941,DELIVERED
ES001942,CMP0023,CUST000041,2023-08-17 16:00:00,[프로모션] 특별 할인 안내 #1942,DELIVERED
ES001943,CMP0017,CUST000125,2023-11-03 19:00:00,[프로모션] 특별 할인 안내 #1943,DELIVERED
ES001944,CMP0023,CUST000041,2023-10-03 18:00:00,[프로모션] 특별 할인 안내 #1944,DELIVERED
ES001945,CMP0007,CUST000018,2023-08-22 19:00:00,[프로모션] 특별 할인 안내 #1945,DELIVERED
ES001946,CMP0019,CUST000037,2023-07-31 16:00:00,[프로모션] 특별 할인 안내 #1946,BOUNCED
ES001947,CMP0017,CUST000107,2023-10-04 08:00:00,[프로모션] 특별 할인 안내 #1947,BOUNCED
ES001948,CMP0008,CUST000087,2023-11-09 12:00:00,[프로모션] 특별 할인 안내 #1948,DELIVERED
ES001949,CMP0023,CUST000157,2023-07-02 17:00:00,[프로모션] 특별 할인 안내 #1949,DELIVERED
ES001950,CMP0019,CUST000088,2023-09-04 20:00:00,[프로모션] 특별 할인 안내 #1950,DELIVERED
ES001951,CMP0008,CUST000095,2023-10-23 15:00:00,[프로모션] 특별 할인 안내 #1951,DELIVERED
ES001952,CMP0029,CUST000095,2023-09-15 11:00:00,[프로모션] 특별 할인 안내 #1952,DELIVERED
ES001953,CMP0022,CUST000177,2023-07-30 13:00:00,[프로모션] 특별 할인 안내 #1953,DELIVERED
ES001954,CMP0029,CUST000072,2023-10-21 13:00:00,[프로모션] 특별 할인 안내 #1954,DELIVERED
ES001955,CMP0022,CUST000179,2023-07-20 10:00:00,[프로모션] 특별 할인 안내 #1955,BOUNCED
ES001956,CMP0017,CUST000182,2023-10-30 17:00:00,[프로모션] 특별 할인 안내 #1956,DELIVERED
ES001957,CMP0017,CUST000126,2023-10-23 15:00:00,[프로모션] 특별 할인 안내 #1957,DELIVERED
ES001958,CMP0022,CUST000131,2023-06-25 14:00:00,[프로모션] 특별 할인 안내 #1958,DELIVERED
ES001959,CMP0022,CUST000021,2023-10-14 15:00:00,[프로모션] 특별 할인 안내 #1959,DELIVERED
ES001960,CMP0019,CUST000018,2023-09-24 14:00:00,[프로모션] 특별 할인 안내 #1960,DELIVERED
ES001961,CMP0019,CUST000183,2023-07-07 13:00:00,[프로모션] 특별 할인 안내 #1961,DELIVERED
ES001962,CMP0002,CUST000122,2023-08-03 11:00:00,[프로모션] 특별 할인 안내 #1962,DELIVERED
